customer_id,instrument_id,first_used,last_used,source
C07810,P07806,2025-01-01,2026-08-01,baseline
C07811,P03558,2025-01-01,2026-08-01,baseline
C07812,P01821,2025-01-01,2026-08-01,baseline
C07813,P07335,2025-01-01,2026-08-01,baseline
C07814,P01737,2025-01-01,2026-08-01,baseline
C07815,P04503,2025-01-01,2026-08-01,baseline
C07816,P06544,2025-01-01,2026-08-01,baseline
C07817,P02699,2025-01-01,2026-08-01,baseline
C07818,P06422,2025-01-01,2026-08-01,baseline
C07819,P07535,2025-01-01,2026-08-01,baseline
C07820,P04449,2025-01-01,2026-08-01,baseline
C07821,P02752,2025-01-01,2026-08-01,baseline
C07822,P04255,2025-01-01,2026-08-01,baseline
C07823,P09643,2025-01-01,2026-08-01,baseline
C07824,P01173,2025-01-01,2026-08-01,baseline
C07825,P07332,2025-01-01,2026-08-01,baseline
C07826,P07374,2025-01-01,2026-08-01,baseline
C07827,P01986,2025-01-01,2026-08-01,baseline
C07828,P05742,2025-01-01,2026-08-01,baseline
C07829,P06218,2025-01-01,2026-08-01,baseline
C07830,P02819,2025-01-01,2026-08-01,baseline
C07831,P00042,2025-01-01,2026-08-01,baseline
C07832,P00809,2025-01-01,2026-08-01,baseline
C07833,P08237,2025-01-01,2026-08-01,baseline
C07834,P05868,2025-01-01,2026-08-01,baseline
C07835,P01992,2025-01-01,2026-08-01,baseline
C07836,P06639,2025-01-01,2026-08-01,baseline
C07837,P01157,2025-01-01,2026-08-01,baseline
C07838,P03384,2025-01-01,2026-08-01,baseline
C07839,P04150,2025-01-01,2026-08-01,baseline
C07840,P01527,2025-01-01,2026-08-01,baseline
C07841,P04138,2025-01-01,2026-08-01,baseline
C07842,P00986,2025-01-01,2026-08-01,baseline
C07843,P07738,2025-01-01,2026-08-01,baseline
C07844,P00575,2025-01-01,2026-08-01,baseline
C07845,P00401,2025-01-01,2026-08-01,baseline
C07846,P01036,2025-01-01,2026-08-01,baseline
C07847,P06239,2025-01-01,2026-08-01,baseline
C07848,P09851,2025-01-01,2026-08-01,baseline
C07849,P04136,2025-01-01,2026-08-01,baseline
C07850,P07134,2025-01-01,2026-08-01,baseline
C07851,P00040,2025-01-01,2026-08-01,baseline
C07852,P06394,2025-01-01,2026-08-01,baseline
C07853,P00005,2025-01-01,2026-08-01,baseline
C07854,P01086,2025-01-01,2026-08-01,baseline
C07855,P00644,2025-01-01,2026-08-01,baseline
C07856,P00232,2025-01-01,2026-08-01,baseline
C07857,P07876,2025-01-01,2026-08-01,baseline
C07858,P00972,2025-01-01,2026-08-01,baseline
C07859,P09586,2025-01-01,2026-08-01,baseline
C07860,P00844,2025-01-01,2026-08-01,baseline
C07861,P05021,2025-01-01,2026-08-01,baseline
C07862,P06525,2025-01-01,2026-08-01,baseline
C07863,P09249,2025-01-01,2026-08-01,baseline
C07864,P06123,2025-01-01,2026-08-01,baseline
C07865,P08010,2025-01-01,2026-08-01,baseline
C07866,P09882,2025-01-01,2026-08-01,baseline
C07867,P05717,2025-01-01,2026-08-01,baseline
C07868,P06853,2025-01-01,2026-08-01,baseline
C07869,P09463,2025-01-01,2026-08-01,baseline
C07870,P05522,2025-01-01,2026-08-01,baseline
C07871,P03659,2025-01-01,2026-08-01,baseline
C07872,P06034,2025-01-01,2026-08-01,baseline
C07873,P04022,2025-01-01,2026-08-01,baseline
C07874,P09544,2025-01-01,2026-08-01,baseline
C07875,P02958,2025-01-01,2026-08-01,baseline
C07876,P08965,2025-01-01,2026-08-01,baseline
C07877,P09432,2025-01-01,2026-08-01,baseline
C07878,P04258,2025-01-01,2026-08-01,baseline
C07879,P07878,2025-01-01,2026-08-01,baseline
C07880,P06843,2025-01-01,2026-08-01,baseline
C07881,P01943,2025-01-01,2026-08-01,baseline
C07882,P02634,2025-01-01,2026-08-01,baseline
C07883,P08163,2025-01-01,2026-08-01,baseline
C07884,P00392,2025-01-01,2026-08-01,baseline
C07885,P02689,2025-01-01,2026-08-01,baseline
C07886,P08011,2025-01-01,2026-08-01,baseline
C07887,P07013,2025-01-01,2026-08-01,baseline
C07888,P01893,2025-01-01,2026-08-01,baseline
C07889,P00468,2025-01-01,2026-08-01,baseline
C07890,P04144,2025-01-01,2026-08-01,baseline
C07891,P06526,2025-01-01,2026-08-01,baseline
C07892,P06531,2025-01-01,2026-08-01,baseline
C07893,P09901,2025-01-01,2026-08-01,baseline
C07894,P01405,2025-01-01,2026-08-01,baseline
C07895,P01328,2025-01-01,2026-08-01,baseline
C07896,P07218,2025-01-01,2026-08-01,baseline
C07897,P02113,2025-01-01,2026-08-01,baseline
C07898,P08865,2025-01-01,2026-08-01,baseline
C07899,P07107,2025-01-01,2026-08-01,baseline
C07900,P06536,2025-01-01,2026-08-01,baseline
C07901,P06990,2025-01-01,2026-08-01,baseline
C07902,P09822,2025-01-01,2026-08-01,baseline
C07903,P01859,2025-01-01,2026-08-01,baseline
C07904,P01412,2025-01-01,2026-08-01,baseline
C07905,P04768,2025-01-01,2026-08-01,baseline
C07906,P07207,2025-01-01,2026-08-01,baseline
C07907,P05403,2025-01-01,2026-08-01,baseline
C07908,P04334,2025-01-01,2026-08-01,baseline
C07909,P04045,2025-01-01,2026-08-01,baseline
C07910,P03568,2025-01-01,2026-08-01,baseline
C07911,P09085,2025-01-01,2026-08-01,baseline
C07912,P02426,2025-01-01,2026-08-01,baseline
C07913,P06970,2025-01-01,2026-08-01,baseline
C07914,P06744,2025-01-01,2026-08-01,baseline
C07915,P04059,2025-01-01,2026-08-01,baseline
C07916,P04844,2025-01-01,2026-08-01,baseline
C07917,P01563,2025-01-01,2026-08-01,baseline
C07918,P06573,2025-01-01,2026-08-01,baseline
C07919,P04183,2025-01-01,2026-08-01,baseline
C07920,P00199,2025-01-01,2026-08-01,baseline
C07921,P07024,2025-01-01,2026-08-01,baseline
C07922,P04573,2025-01-01,2026-08-01,baseline
C07923,P02064,2025-01-01,2026-08-01,baseline
C07924,P07505,2025-01-01,2026-08-01,baseline
C07925,P09395,2025-01-01,2026-08-01,baseline
C07926,P02046,2025-01-01,2026-08-01,baseline
C07927,P07197,2025-01-01,2026-08-01,baseline
C07928,P05448,2025-01-01,2026-08-01,baseline
C07929,P08601,2025-01-01,2026-08-01,baseline
C07930,P07829,2025-01-01,2026-08-01,baseline
C07931,P06593,2025-01-01,2026-08-01,baseline
C07932,P04977,2025-01-01,2026-08-01,baseline
C07933,P01035,2025-01-01,2026-08-01,baseline
C07934,P01229,2025-01-01,2026-08-01,baseline
C07935,P06309,2025-01-01,2026-08-01,baseline
C07936,P02449,2025-01-01,2026-08-01,baseline
C07937,P09323,2025-01-01,2026-08-01,baseline
C07938,P01900,2025-01-01,2026-08-01,baseline
C07939,P07661,2025-01-01,2026-08-01,baseline
C07940,P04395,2025-01-01,2026-08-01,baseline
C07941,P01835,2025-01-01,2026-08-01,baseline
C07942,P05262,2025-01-01,2026-08-01,baseline
C07943,P03050,2025-01-01,2026-08-01,baseline
C07944,P08947,2025-01-01,2026-08-01,baseline
C07945,P05854,2025-01-01,2026-08-01,baseline
C07946,P09627,2025-01-01,2026-08-01,baseline
C07947,P02764,2025-01-01,2026-08-01,baseline
C07948,P08010,2025-01-01,2026-08-01,baseline
C07949,P08071,2025-01-01,2026-08-01,baseline
C07950,P07252,2025-01-01,2026-08-01,baseline
C07951,P09044,2025-01-01,2026-08-01,baseline
C07952,P03223,2025-01-01,2026-08-01,baseline
C07953,P00287,2025-01-01,2026-08-01,baseline
C07954,P01861,2025-01-01,2026-08-01,baseline
C07955,P03471,2025-01-01,2026-08-01,baseline
C07956,P04588,2025-01-01,2026-08-01,baseline
C07957,P08460,2025-01-01,2026-08-01,baseline
C07958,P03920,2025-01-01,2026-08-01,baseline
C07959,P04861,2025-01-01,2026-08-01,baseline
C07960,P02875,2025-01-01,2026-08-01,baseline
C07961,P09463,2025-01-01,2026-08-01,baseline
C07962,P05120,2025-01-01,2026-08-01,baseline
C07963,P09470,2025-01-01,2026-08-01,baseline
C07964,P04024,2025-01-01,2026-08-01,baseline
C07965,P01251,2025-01-01,2026-08-01,baseline
C07966,P06209,2025-01-01,2026-08-01,baseline
C07967,P06699,2025-01-01,2026-08-01,baseline
C07968,P05008,2025-01-01,2026-08-01,baseline
C07969,P06135,2025-01-01,2026-08-01,baseline
C07970,P07617,2025-01-01,2026-08-01,baseline
C07971,P04018,2025-01-01,2026-08-01,baseline
C07972,P05777,2025-01-01,2026-08-01,baseline
C07973,P00578,2025-01-01,2026-08-01,baseline
C07974,P00801,2025-01-01,2026-08-01,baseline
C07975,P08525,2025-01-01,2026-08-01,baseline
C07976,P02491,2025-01-01,2026-08-01,baseline
C07977,P05894,2025-01-01,2026-08-01,baseline
C07978,P08114,2025-01-01,2026-08-01,baseline
C07979,P05870,2025-01-01,2026-08-01,baseline
C07980,P05017,2025-01-01,2026-08-01,baseline
C07981,P00777,2025-01-01,2026-08-01,baseline
C07982,P09134,2025-01-01,2026-08-01,baseline
C07983,P04245,2025-01-01,2026-08-01,baseline
C07984,P09948,2025-01-01,2026-08-01,baseline
C07985,P03140,2025-01-01,2026-08-01,baseline
C07986,P07268,2025-01-01,2026-08-01,baseline
C07987,P04478,2025-01-01,2026-08-01,baseline
C07988,P05675,2025-01-01,2026-08-01,baseline
C07989,P02931,2025-01-01,2026-08-01,baseline
C07990,P00852,2025-01-01,2026-08-01,baseline
C07991,P05375,2025-01-01,2026-08-01,baseline
C07992,P00548,2025-01-01,2026-08-01,baseline
C07993,P01062,2025-01-01,2026-08-01,baseline
C07994,P05349,2025-01-01,2026-08-01,baseline
C07995,P03229,2025-01-01,2026-08-01,baseline
C07996,P08144,2025-01-01,2026-08-01,baseline
C07997,P08570,2025-01-01,2026-08-01,baseline
C07998,P01718,2025-01-01,2026-08-01,baseline
C07999,P03978,2025-01-01,2026-08-01,baseline
C08000,P07087,2025-01-01,2026-08-01,baseline
C08001,P06427,2025-01-01,2026-08-01,baseline
C08002,P09920,2025-01-01,2026-08-01,baseline
C08003,P01168,2025-01-01,2026-08-01,baseline
C08004,P02002,2025-01-01,2026-08-01,baseline
C08005,P05562,2025-01-01,2026-08-01,baseline
C08006,P02647,2025-01-01,2026-08-01,baseline
C08007,P07221,2025-01-01,2026-08-01,baseline
C08008,P00560,2025-01-01,2026-08-01,baseline
C08009,P00904,2025-01-01,2026-08-01,baseline
C08010,P07836,2025-01-01,2026-08-01,baseline
C08011,P07920,2025-01-01,2026-08-01,baseline
C08012,P02740,2025-01-01,2026-08-01,baseline
C08013,P06567,2025-01-01,2026-08-01,baseline
C08014,P03969,2025-01-01,2026-08-01,baseline
C08015,P06408,2025-01-01,2026-08-01,baseline
C08016,P03634,2025-01-01,2026-08-01,baseline
C08017,P07467,2025-01-01,2026-08-01,baseline
C08018,P05630,2025-01-01,2026-08-01,baseline
C08019,P04182,2025-01-01,2026-08-01,baseline
C08020,P06251,2025-01-01,2026-08-01,baseline
C08021,P07505,2025-01-01,2026-08-01,baseline
C08022,P00294,2025-01-01,2026-08-01,baseline
C08023,P07016,2025-01-01,2026-08-01,baseline
C08024,P01682,2025-01-01,2026-08-01,baseline
C08025,P00611,2025-01-01,2026-08-01,baseline
C08026,P06090,2025-01-01,2026-08-01,baseline
C08027,P08144,2025-01-01,2026-08-01,baseline
C08028,P09906,2025-01-01,2026-08-01,baseline
C08029,P05141,2025-01-01,2026-08-01,baseline
C08030,P07654,2025-01-01,2026-08-01,baseline
C08031,P09029,2025-01-01,2026-08-01,baseline
C08032,P04123,2025-01-01,2026-08-01,baseline
C08033,P04253,2025-01-01,2026-08-01,baseline
C08034,P01976,2025-01-01,2026-08-01,baseline
C08035,P01094,2025-01-01,2026-08-01,baseline
C08036,P07935,2025-01-01,2026-08-01,baseline
C08037,P01638,2025-01-01,2026-08-01,baseline
C08038,P05737,2025-01-01,2026-08-01,baseline
C08039,P03609,2025-01-01,2026-08-01,baseline
C08040,P07871,2025-01-01,2026-08-01,baseline
C08041,P05647,2025-01-01,2026-08-01,baseline
C08042,P09183,2025-01-01,2026-08-01,baseline
C08043,P03476,2025-01-01,2026-08-01,baseline
C08044,P06474,2025-01-01,2026-08-01,baseline
C08045,P07584,2025-01-01,2026-08-01,baseline
C08046,P03409,2025-01-01,2026-08-01,baseline
C08047,P00468,2025-01-01,2026-08-01,baseline
C08048,P03665,2025-01-01,2026-08-01,baseline
C08049,P08163,2025-01-01,2026-08-01,baseline
C08050,P06983,2025-01-01,2026-08-01,baseline
C08051,P08428,2025-01-01,2026-08-01,baseline
C08052,P00310,2025-01-01,2026-08-01,baseline
C08053,P07267,2025-01-01,2026-08-01,baseline
C08054,P04001,2025-01-01,2026-08-01,baseline
C08055,P02671,2025-01-01,2026-08-01,baseline
C08056,P00938,2025-01-01,2026-08-01,baseline
C08057,P00171,2025-01-01,2026-08-01,baseline
C08058,P08278,2025-01-01,2026-08-01,baseline
C08059,P03276,2025-01-01,2026-08-01,baseline
C08060,P05096,2025-01-01,2026-08-01,baseline
C08061,P07606,2025-01-01,2026-08-01,baseline
C08062,P08209,2025-01-01,2026-08-01,baseline
C08063,P05717,2025-01-01,2026-08-01,baseline
C08064,P05318,2025-01-01,2026-08-01,baseline
C08065,P09698,2025-01-01,2026-08-01,baseline
C08066,P05198,2025-01-01,2026-08-01,baseline
C08067,P03160,2025-01-01,2026-08-01,baseline
C08068,P00239,2025-01-01,2026-08-01,baseline
C08069,P05235,2025-01-01,2026-08-01,baseline
C08070,P08335,2025-01-01,2026-08-01,baseline
C08071,P07976,2025-01-01,2026-08-01,baseline
C08072,P06717,2025-01-01,2026-08-01,baseline
C08073,P06542,2025-01-01,2026-08-01,baseline
C08074,P09289,2025-01-01,2026-08-01,baseline
C08075,P04026,2025-01-01,2026-08-01,baseline
C08076,P00719,2025-01-01,2026-08-01,baseline
C08077,P03664,2025-01-01,2026-08-01,baseline
C08078,P09826,2025-01-01,2026-08-01,baseline
C08079,P04376,2025-01-01,2026-08-01,baseline
C08080,P01637,2025-01-01,2026-08-01,baseline
C08081,P08534,2025-01-01,2026-08-01,baseline
C08082,P07661,2025-01-01,2026-08-01,baseline
C08083,P09036,2025-01-01,2026-08-01,baseline
C08084,P08655,2025-01-01,2026-08-01,baseline
C08085,P07193,2025-01-01,2026-08-01,baseline
C08086,P07021,2025-01-01,2026-08-01,baseline
C08087,P05432,2025-01-01,2026-08-01,baseline
C08088,P04138,2025-01-01,2026-08-01,baseline
C08089,P02048,2025-01-01,2026-08-01,baseline
C08090,P06364,2025-01-01,2026-08-01,baseline
C08091,P07112,2025-01-01,2026-08-01,baseline
C08092,P08401,2025-01-01,2026-08-01,baseline
C08093,P02691,2025-01-01,2026-08-01,baseline
C08094,P07380,2025-01-01,2026-08-01,baseline
C08095,P01489,2025-01-01,2026-08-01,baseline
C08096,P06156,2025-01-01,2026-08-01,baseline
C08097,P05938,2025-01-01,2026-08-01,baseline
C08098,P06204,2025-01-01,2026-08-01,baseline
C08099,P05730,2025-01-01,2026-08-01,baseline
C08100,P02281,2025-01-01,2026-08-01,baseline
C08101,P07154,2025-01-01,2026-08-01,baseline
C08102,P06975,2025-01-01,2026-08-01,baseline
C08103,P09508,2025-01-01,2026-08-01,baseline
C08104,P02273,2025-01-01,2026-08-01,baseline
C08105,P06446,2025-01-01,2026-08-01,baseline
C08106,P05139,2025-01-01,2026-08-01,baseline
C08107,P07840,2025-01-01,2026-08-01,baseline
C08108,P09472,2025-01-01,2026-08-01,baseline
C08109,P08254,2025-01-01,2026-08-01,baseline
C08110,P06676,2025-01-01,2026-08-01,baseline
C08111,P02961,2025-01-01,2026-08-01,baseline
C08112,P03320,2025-01-01,2026-08-01,baseline
C08113,P08365,2025-01-01,2026-08-01,baseline
C08114,P07156,2025-01-01,2026-08-01,baseline
C08115,P03461,2025-01-01,2026-08-01,baseline
C08116,P01429,2025-01-01,2026-08-01,baseline
C08117,P08330,2025-01-01,2026-08-01,baseline
C08118,P06576,2025-01-01,2026-08-01,baseline
C08119,P05786,2025-01-01,2026-08-01,baseline
C08120,P09895,2025-01-01,2026-08-01,baseline
C08121,P02883,2025-01-01,2026-08-01,baseline
C08122,P01066,2025-01-01,2026-08-01,baseline
C08123,P04648,2025-01-01,2026-08-01,baseline
C08124,P06907,2025-01-01,2026-08-01,baseline
C08125,P01384,2025-01-01,2026-08-01,baseline
C08126,P07217,2025-01-01,2026-08-01,baseline
C08127,P04548,2025-01-01,2026-08-01,baseline
C08128,P09419,2025-01-01,2026-08-01,baseline
C08129,P01641,2025-01-01,2026-08-01,baseline
C08130,P03838,2025-01-01,2026-08-01,baseline
C08131,P00456,2025-01-01,2026-08-01,baseline
C08132,P03204,2025-01-01,2026-08-01,baseline
C08133,P02737,2025-01-01,2026-08-01,baseline
C08134,P00874,2025-01-01,2026-08-01,baseline
C08135,P05416,2025-01-01,2026-08-01,baseline
C08136,P07602,2025-01-01,2026-08-01,baseline
C08137,P07964,2025-01-01,2026-08-01,baseline
C08138,P08643,2025-01-01,2026-08-01,baseline
C08139,P09540,2025-01-01,2026-08-01,baseline
C08140,P01546,2025-01-01,2026-08-01,baseline
C08141,P01538,2025-01-01,2026-08-01,baseline
C08142,P04039,2025-01-01,2026-08-01,baseline
C08143,P05753,2025-01-01,2026-08-01,baseline
C08144,P04539,2025-01-01,2026-08-01,baseline
C08145,P08344,2025-01-01,2026-08-01,baseline
C08146,P01284,2025-01-01,2026-08-01,baseline
C08147,P05830,2025-01-01,2026-08-01,baseline
C08148,P06541,2025-01-01,2026-08-01,baseline
C08149,P04194,2025-01-01,2026-08-01,baseline
C08150,P00898,2025-01-01,2026-08-01,baseline
C08151,P08020,2025-01-01,2026-08-01,baseline
C08152,P05916,2025-01-01,2026-08-01,baseline
C08153,P01303,2025-01-01,2026-08-01,baseline
C08154,P08137,2025-01-01,2026-08-01,baseline
C08155,P02131,2025-01-01,2026-08-01,baseline
C08156,P06008,2025-01-01,2026-08-01,baseline
C08157,P00820,2025-01-01,2026-08-01,baseline
C08158,P07400,2025-01-01,2026-08-01,baseline
C08159,P08257,2025-01-01,2026-08-01,baseline
C08160,P02397,2025-01-01,2026-08-01,baseline
C08161,P06161,2025-01-01,2026-08-01,baseline
C08162,P02976,2025-01-01,2026-08-01,baseline
C08163,P04436,2025-01-01,2026-08-01,baseline
C08164,P04984,2025-01-01,2026-08-01,baseline
C08165,P04331,2025-01-01,2026-08-01,baseline
C08166,P09262,2025-01-01,2026-08-01,baseline
C08167,P00277,2025-01-01,2026-08-01,baseline
C08168,P08266,2025-01-01,2026-08-01,baseline
C08169,P03156,2025-01-01,2026-08-01,baseline
C08170,P03201,2025-01-01,2026-08-01,baseline
C08171,P04977,2025-01-01,2026-08-01,baseline
C08172,P01110,2025-01-01,2026-08-01,baseline
C08173,P03073,2025-01-01,2026-08-01,baseline
C08174,P09555,2025-01-01,2026-08-01,baseline
C08175,P02489,2025-01-01,2026-08-01,baseline
C08176,P07428,2025-01-01,2026-08-01,baseline
C08177,P08852,2025-01-01,2026-08-01,baseline
C08178,P02032,2025-01-01,2026-08-01,baseline
C08179,P00220,2025-01-01,2026-08-01,baseline
C08180,P07816,2025-01-01,2026-08-01,baseline
C08181,P03997,2025-01-01,2026-08-01,baseline
C08182,P00440,2025-01-01,2026-08-01,baseline
C08183,P07232,2025-01-01,2026-08-01,baseline
C08184,P06645,2025-01-01,2026-08-01,baseline
C08185,P04290,2025-01-01,2026-08-01,baseline
C08186,P04757,2025-01-01,2026-08-01,baseline
C08187,P08249,2025-01-01,2026-08-01,baseline
C08188,P08590,2025-01-01,2026-08-01,baseline
C08189,P03912,2025-01-01,2026-08-01,baseline
C08190,P03346,2025-01-01,2026-08-01,baseline
C08191,P04788,2025-01-01,2026-08-01,baseline
C08192,P03973,2025-01-01,2026-08-01,baseline
C08193,P04800,2025-01-01,2026-08-01,baseline
C08194,P06347,2025-01-01,2026-08-01,baseline
C08195,P02169,2025-01-01,2026-08-01,baseline
C08196,P09112,2025-01-01,2026-08-01,baseline
C08197,P07685,2025-01-01,2026-08-01,baseline
C08198,P09164,2025-01-01,2026-08-01,baseline
C08199,P08766,2025-01-01,2026-08-01,baseline
C08200,P03099,2025-01-01,2026-08-01,baseline
C08201,P00497,2025-01-01,2026-08-01,baseline
C08202,P05815,2025-01-01,2026-08-01,baseline
C08203,P01261,2025-01-01,2026-08-01,baseline
C08204,P03036,2025-01-01,2026-08-01,baseline
C08205,P00129,2025-01-01,2026-08-01,baseline
C08206,P01952,2025-01-01,2026-08-01,baseline
C08207,P01687,2025-01-01,2026-08-01,baseline
C08208,P08600,2025-01-01,2026-08-01,baseline
C08209,P02361,2025-01-01,2026-08-01,baseline
C08210,P01044,2025-01-01,2026-08-01,baseline
C08211,P04082,2025-01-01,2026-08-01,baseline
C08212,P00806,2025-01-01,2026-08-01,baseline
C08213,P02636,2025-01-01,2026-08-01,baseline
C08214,P06704,2025-01-01,2026-08-01,baseline
C08215,P02437,2025-01-01,2026-08-01,baseline
C08216,P09360,2025-01-01,2026-08-01,baseline
C08217,P02922,2025-01-01,2026-08-01,baseline
C08218,P07241,2025-01-01,2026-08-01,baseline
C08219,P05637,2025-01-01,2026-08-01,baseline
C08220,P03197,2025-01-01,2026-08-01,baseline
C08221,P05266,2025-01-01,2026-08-01,baseline
C08222,P08319,2025-01-01,2026-08-01,baseline
C08223,P04901,2025-01-01,2026-08-01,baseline
C08224,P03915,2025-01-01,2026-08-01,baseline
C08225,P05597,2025-01-01,2026-08-01,baseline
C08226,P04182,2025-01-01,2026-08-01,baseline
C08227,P05146,2025-01-01,2026-08-01,baseline
C08228,P03235,2025-01-01,2026-08-01,baseline
C08229,P09644,2025-01-01,2026-08-01,baseline
C08230,P03375,2025-01-01,2026-08-01,baseline
C08231,P09110,2025-01-01,2026-08-01,baseline
C08232,P07452,2025-01-01,2026-08-01,baseline
C08233,P09414,2025-01-01,2026-08-01,baseline
C08234,P04127,2025-01-01,2026-08-01,baseline
C08235,P02036,2025-01-01,2026-08-01,baseline
C08236,P08423,2025-01-01,2026-08-01,baseline
C08237,P01968,2025-01-01,2026-08-01,baseline
C08238,P08366,2025-01-01,2026-08-01,baseline
C08239,P09155,2025-01-01,2026-08-01,baseline
C08240,P09653,2025-01-01,2026-08-01,baseline
C08241,P09667,2025-01-01,2026-08-01,baseline
C08242,P08617,2025-01-01,2026-08-01,baseline
C08243,P01377,2025-01-01,2026-08-01,baseline
C08244,P07515,2025-01-01,2026-08-01,baseline
C08245,P04400,2025-01-01,2026-08-01,baseline
C08246,P03360,2025-01-01,2026-08-01,baseline
C08247,P01059,2025-01-01,2026-08-01,baseline
C08248,P08011,2025-01-01,2026-08-01,baseline
C08249,P08018,2025-01-01,2026-08-01,baseline
C08250,P07866,2025-01-01,2026-08-01,baseline
C08251,P09378,2025-01-01,2026-08-01,baseline
C08252,P01629,2025-01-01,2026-08-01,baseline
C08253,P09719,2025-01-01,2026-08-01,baseline
C08254,P09664,2025-01-01,2026-08-01,baseline
C08255,P04001,2025-01-01,2026-08-01,baseline
C08256,P00472,2025-01-01,2026-08-01,baseline
C08257,P05975,2025-01-01,2026-08-01,baseline
C08258,P00628,2025-01-01,2026-08-01,baseline
C08259,P04095,2025-01-01,2026-08-01,baseline
C08260,P07949,2025-01-01,2026-08-01,baseline
C08261,P04037,2025-01-01,2026-08-01,baseline
C08262,P05190,2025-01-01,2026-08-01,baseline
C08263,P06675,2025-01-01,2026-08-01,baseline
C08264,P01708,2025-01-01,2026-08-01,baseline
C08265,P07094,2025-01-01,2026-08-01,baseline
C08266,P01326,2025-01-01,2026-08-01,baseline
C08267,P09136,2025-01-01,2026-08-01,baseline
C08268,P04652,2025-01-01,2026-08-01,baseline
C08269,P01161,2025-01-01,2026-08-01,baseline
C08270,P07259,2025-01-01,2026-08-01,baseline
C08271,P02710,2025-01-01,2026-08-01,baseline
C08272,P06393,2025-01-01,2026-08-01,baseline
