txn_id,customer_id,device_id,payment_instrument_id,amount,timestamp,merchant_category,status,ground_truth_behavior
T0028507,C03354,D02920,P09570,5154.97,2026-05-25 00:19:00,grocery,success,NORMAL
T0028508,C09959,D00890,P02756,436.03,2026-02-21 19:24:00,electronics,success,NORMAL
T0028509,C01380,D04723,P03095,9471.06,2026-06-03 00:01:00,electronics,success,NORMAL
T0028510,C02483,D04301,P00805,1610.02,2026-04-24 11:11:00,electronics,success,NORMAL
T0028511,C05196,D02856,P07478,1557.03,2026-05-14 10:20:00,fashion,success,NORMAL
T0028512,C02643,D04769,P06531,2270.96,2026-06-01 21:04:00,food,success,NORMAL
T0028513,C02303,D04797,P04090,483.28,2026-06-25 00:55:00,fashion,success,ABUSIVE
T0028514,C06812,D04851,P03315,2707.4,2026-07-21 23:07:00,electronics,success,ABUSIVE
T0028515,C09629,D01506,P06921,1656.08,2026-02-13 18:40:00,fashion,success,NORMAL
T0028516,C05959,D04230,P05046,9115.48,2026-04-10 15:30:00,travel,success,NORMAL
T0028517,C02977,D03940,P05858,10866.17,2026-07-22 09:01:00,food,success,NORMAL
T0028518,C07330,D04921,P02208,279.89,2026-03-12 17:56:00,grocery,success,NORMAL
T0028519,C00457,D04505,P05818,1055.52,2026-03-24 21:55:00,grocery,success,NORMAL
T0028520,C06476,D01581,P04819,1650.39,2026-05-28 12:21:00,fashion,success,NORMAL
T0028521,C07964,D03699,P03564,321.86,2026-07-14 02:54:00,electronics,success,NORMAL
T0028522,C08766,D00497,P07129,897.28,2026-03-13 10:27:00,travel,success,NORMAL
T0028523,C06184,D04787,P08184,2731.93,2026-03-06 10:04:00,fashion,success,NORMAL
T0028524,C04079,D00121,P06428,341.7,2026-01-31 21:33:00,fashion,success,NORMAL
T0028525,C08374,D02911,P09551,488.05,2026-03-18 12:28:00,grocery,success,NORMAL
T0028526,C05976,D03294,P01467,2691.31,2026-07-26 01:32:00,grocery,success,NORMAL
T0028527,C06592,D01644,P05909,10705.45,2026-07-22 01:19:00,grocery,success,NORMAL
T0028528,C09608,D04580,P01929,9111.5,2026-02-16 05:04:00,electronics,success,NORMAL
T0028529,C09284,D03919,P02285,340.51,2026-01-05 23:26:00,grocery,success,NORMAL
T0028530,C06634,D02058,P05328,11172.36,2026-07-08 16:24:00,food,success,NORMAL
T0028531,C09317,D03003,P00931,4929.81,2026-07-05 14:58:00,grocery,success,NORMAL
T0028532,C00981,D01557,P09349,8515.36,2026-01-28 14:47:00,grocery,success,NORMAL
T0028533,C02153,D03803,P06989,287.75,2026-03-02 00:59:00,fashion,success,ABUSIVE
T0028534,C09990,D01135,P07066,864.55,2026-05-06 23:58:00,electronics,success,NORMAL
T0028535,C09344,D03537,P02579,949.33,2026-05-17 18:49:00,grocery,success,NORMAL
T0028536,C04777,D03127,P09125,299.66,2026-05-26 08:20:00,food,success,NORMAL
T0028537,C06447,D00671,P08706,5198.31,2026-05-02 17:54:00,food,success,NORMAL
T0028538,C08483,D04250,P04838,509.24,2026-01-30 22:10:00,fashion,success,NORMAL
T0028539,C01606,D03022,P04970,769.14,2026-06-26 21:45:00,travel,success,NORMAL
T0028540,C05460,D00259,P02219,513.37,2026-03-17 00:19:00,travel,success,NORMAL
T0028541,C05876,D04230,P09621,5087.45,2026-01-03 16:06:00,food,success,NORMAL
T0028542,C05935,D04590,P02695,774.57,2026-01-11 14:31:00,food,success,NORMAL
T0028543,C02834,D01704,P09123,8852.84,2026-01-10 21:10:00,food,success,NORMAL
T0028544,C09178,D03774,P05033,424.65,2026-03-30 18:01:00,food,success,NORMAL
T0028545,C04011,D00682,P06149,7234.49,2026-01-19 10:27:00,travel,success,NORMAL
T0028546,C08303,D03616,P09555,535.96,2026-01-17 11:56:00,grocery,success,NORMAL
T0028547,C04237,D04300,P02538,1030.81,2026-01-16 01:58:00,travel,success,NORMAL
T0028548,C00883,D01538,P08171,477.3,2026-06-05 15:48:00,fashion,success,NORMAL
T0028549,C08409,D04689,P02658,6849.57,2026-04-20 00:46:00,food,success,NORMAL
T0028550,C07820,D04244,P04395,10087.79,2026-04-01 17:48:00,food,success,NORMAL
T0028551,C04225,D03481,P00852,292.19,2026-05-05 10:39:00,travel,success,NORMAL
T0028552,C05589,D02244,P05133,2251.24,2026-04-24 03:08:00,fashion,success,NORMAL
T0028553,C02451,D01326,P04293,2753.64,2026-04-17 05:47:00,electronics,success,NORMAL
T0028554,C03458,D01968,P05573,9155.31,2026-06-06 05:59:00,electronics,success,NORMAL
T0028555,C08118,D00455,P04047,1462.81,2026-02-06 22:23:00,electronics,success,NORMAL
T0028556,C04686,D03216,P05088,1345.19,2026-07-24 00:19:00,grocery,success,NORMAL
T0028557,C03921,D02159,P09097,471.8,2026-05-02 03:41:00,electronics,success,NORMAL
T0028558,C09284,D00344,P04832,2324.25,2026-01-24 23:57:00,grocery,success,NORMAL
T0028559,C03084,D04610,P07694,1049.33,2026-07-24 16:27:00,grocery,success,NORMAL
T0028560,C07053,D00012,P00474,6965.51,2026-03-01 21:34:00,fashion,success,NORMAL
T0028561,C01054,D04154,P05685,865.86,2026-07-28 02:34:00,grocery,success,NORMAL
T0028562,C02623,D01527,P06374,888.5,2026-02-06 23:33:00,grocery,success,NORMAL
T0028563,C02813,D04004,P06510,2597.67,2026-03-13 00:18:00,fashion,success,ABUSIVE
T0028564,C00315,D03871,P02202,1670.31,2026-04-29 09:28:00,food,success,NORMAL
T0028565,C07072,D01134,P03247,776.49,2026-03-29 00:45:00,travel,success,NORMAL
T0028566,C04394,D02923,P00390,739.51,2026-02-15 19:09:00,electronics,success,NORMAL
T0028567,C08520,D04253,P07741,2648.47,2026-04-09 08:51:00,travel,success,NORMAL
T0028568,C00477,D04745,P01463,292.07,2026-06-14 18:32:00,food,success,NORMAL
T0028569,C01824,D03906,P02336,457.83,2026-05-21 19:07:00,electronics,success,NORMAL
T0028570,C00560,D00845,P08235,263.81,2026-05-19 23:13:00,electronics,success,NORMAL
T0028571,C01432,D03011,P02851,8555.62,2026-01-12 03:46:00,grocery,success,NORMAL
T0028572,C03067,D00547,P07114,8916.43,2026-05-16 07:57:00,travel,success,NORMAL
T0028573,C08392,D04923,P03491,5546.91,2026-02-23 07:51:00,fashion,success,NORMAL
T0028574,C01437,D00271,P01976,481.04,2026-04-07 17:47:00,grocery,success,NORMAL
T0028575,C01360,D01688,P04526,2730.53,2026-07-17 08:03:00,grocery,success,NORMAL
T0028576,C05169,D02425,P03478,7499.5,2026-04-19 15:58:00,grocery,success,NORMAL
T0028577,C08395,D03811,P09575,1001.48,2026-07-17 00:11:00,travel,success,NORMAL
T0028578,C06325,D01369,P02214,500.99,2026-05-29 23:23:00,food,success,NORMAL
T0028579,C08121,D00027,P02259,264.25,2026-04-21 19:20:00,food,success,NORMAL
T0028580,C09902,D04717,P07463,560.52,2026-05-23 04:49:00,fashion,success,NORMAL
T0028581,C00203,D03458,P03466,7959.31,2026-01-11 14:54:00,travel,success,NORMAL
T0028582,C04307,D00674,P02034,7768.18,2026-07-30 10:37:00,fashion,success,NORMAL
T0028583,C06808,D00523,P06051,458.5,2026-03-09 04:37:00,electronics,success,NORMAL
T0028584,C06926,D03644,P05282,728.59,2026-06-11 05:23:00,fashion,success,NORMAL
T0028585,C00465,D00043,P05592,335.64,2026-03-11 06:21:00,travel,success,NORMAL
T0028586,C07950,D04529,P00278,7974.66,2026-06-24 10:36:00,grocery,success,NORMAL
T0028587,C05972,D01646,P02082,2602.44,2026-06-23 20:42:00,electronics,success,NORMAL
T0028588,C02273,D01476,P06018,441.68,2026-04-08 14:45:00,food,success,NORMAL
T0028589,C09496,D02436,P01064,8920.37,2026-07-28 06:14:00,fashion,success,NORMAL
T0028590,C02644,D00994,P05994,9361.25,2026-03-21 20:31:00,fashion,success,NORMAL
T0028591,C08517,D02272,P03933,7156.58,2026-07-04 06:05:00,fashion,success,NORMAL
T0028592,C07475,D01889,P01899,917.72,2026-02-07 12:33:00,fashion,success,NORMAL
T0028593,C04496,D03547,P02766,936.94,2026-03-27 21:30:00,fashion,success,NORMAL
T0028594,C02956,D03749,P08621,9321.29,2026-07-22 18:13:00,travel,success,NORMAL
T0028595,C01171,D03568,P06588,5465.61,2026-06-19 13:32:00,electronics,success,NORMAL
T0028596,C04376,D04392,P04340,1499.0,2026-01-24 05:11:00,grocery,success,ABUSIVE
T0028597,C03203,D02564,P08671,327.2,2026-06-08 14:06:00,grocery,success,ABUSIVE
T0028598,C07967,D03509,P02056,4430.22,2026-01-30 14:37:00,fashion,success,NORMAL
T0028599,C01245,D03542,P07130,8871.27,2026-04-12 17:40:00,food,success,NORMAL
T0028600,C00999,D01554,P07415,569.93,2026-04-13 23:02:00,grocery,success,NORMAL
T0028601,C08939,D03241,P03964,1560.52,2026-03-25 18:45:00,grocery,success,NORMAL
T0028602,C08076,D01036,P07589,915.71,2026-03-20 21:47:00,grocery,success,NORMAL
T0028603,C07832,D00267,P05282,340.03,2026-05-16 18:13:00,grocery,success,NORMAL
T0028604,C02530,D01835,P04502,431.72,2026-06-16 13:48:00,electronics,success,NORMAL
T0028605,C07933,D04078,P01134,483.47,2026-03-13 07:09:00,electronics,success,NORMAL
T0028606,C00874,D01630,P00160,911.92,2026-02-22 20:02:00,food,success,NORMAL
T0028607,C06036,D02769,P06247,2241.39,2026-07-19 05:11:00,electronics,success,NORMAL
T0028608,C01320,D04334,P05829,786.0,2026-05-29 16:04:00,travel,success,NORMAL
T0028609,C01410,D04388,P00207,772.32,2026-03-03 07:24:00,travel,success,NORMAL
T0028610,C09822,D01631,P03879,1499.0,2026-03-11 02:50:00,fashion,success,ABUSIVE
T0028611,C01276,D00294,P07453,1357.01,2026-01-16 20:42:00,grocery,success,NORMAL
T0028612,C01736,D03314,P07313,896.59,2026-01-06 11:39:00,grocery,success,NORMAL
T0028613,C05996,D03739,P02534,4406.33,2026-02-15 00:42:00,fashion,success,NORMAL
T0028614,C00227,D04017,P09591,6971.58,2026-03-05 16:26:00,fashion,success,NORMAL
T0028615,C00766,D01190,P02133,269.97,2026-03-23 14:05:00,food,success,NORMAL
T0028616,C03026,D04636,P04007,1086.21,2026-03-21 16:11:00,fashion,success,NORMAL
T0028617,C06969,D00299,P07385,1122.4,2026-04-13 17:04:00,food,success,NORMAL
T0028618,C02663,D04473,P09329,10380.38,2026-03-18 19:07:00,travel,success,NORMAL
T0028619,C09276,D01368,P08270,540.86,2026-06-05 10:41:00,travel,success,NORMAL
T0028620,C01011,D04700,P00201,2645.77,2026-07-13 05:46:00,food,success,NORMAL
T0028621,C07714,D00106,P04381,527.09,2026-05-19 00:25:00,travel,success,NORMAL
T0028622,C09393,D04879,P04865,5469.59,2026-03-30 02:28:00,food,success,NORMAL
T0028623,C01980,D04016,P03758,295.2,2026-03-07 06:55:00,food,success,NORMAL
T0028624,C02710,D00997,P05488,1622.22,2026-07-13 09:06:00,grocery,success,NORMAL
T0028625,C04239,D02364,P09849,877.25,2026-05-18 13:50:00,electronics,success,ABUSIVE
T0028626,C06244,D01828,P04588,10619.55,2026-04-03 09:05:00,electronics,success,NORMAL
T0028627,C04673,D03783,P06822,484.27,2026-03-25 08:35:00,food,success,NORMAL
T0028628,C04017,D00470,P07953,335.75,2026-07-26 06:00:00,travel,success,NORMAL
T0028629,C03915,D03084,P06745,469.2,2026-01-27 13:05:00,travel,success,NORMAL
T0028630,C06746,D01251,P03893,10693.44,2026-06-13 11:22:00,food,success,NORMAL
T0028631,C07423,D03738,P00986,7800.92,2026-05-11 08:16:00,electronics,success,NORMAL
T0028632,C05489,D04016,P03758,10035.99,2026-07-17 02:10:00,electronics,success,NORMAL
T0028633,C03677,D00104,P06226,2191.62,2026-06-20 09:28:00,fashion,success,NORMAL
T0028634,C06837,D03747,P07625,911.33,2026-03-02 00:23:00,fashion,success,NORMAL
T0028635,C04682,D03960,P06127,1506.2,2026-03-01 09:29:00,electronics,success,NORMAL
T0028636,C03108,D02895,P03990,1031.23,2026-05-03 14:51:00,grocery,success,NORMAL
T0028637,C05279,D01401,P08068,339.18,2026-05-08 23:05:00,fashion,success,NORMAL
T0028638,C01922,D04311,P05389,1329.23,2026-03-03 23:28:00,fashion,success,NORMAL
T0028639,C06428,D03680,P05642,1499.0,2026-06-10 04:12:00,food,success,ABUSIVE
T0028640,C08959,D03565,P06490,304.76,2026-07-07 07:48:00,travel,success,NORMAL
T0028641,C05688,D04924,P08115,10493.11,2026-01-11 07:53:00,food,success,NORMAL
T0028642,C00731,D02690,P05961,4295.79,2026-01-22 10:26:00,food,success,NORMAL
T0028643,C00198,D04542,P08769,8692.21,2026-04-13 07:25:00,grocery,success,NORMAL
T0028644,C09903,D03556,P03341,858.44,2026-03-27 10:52:00,food,success,NORMAL
T0028645,C02973,D04510,P03146,823.26,2026-06-18 21:42:00,food,success,NORMAL
T0028646,C09145,D00420,P06552,8986.7,2026-03-08 20:05:00,electronics,success,NORMAL
T0028647,C09673,D01081,P00486,303.45,2026-04-23 15:19:00,grocery,success,NORMAL
T0028648,C08218,D03008,P03065,9285.48,2026-04-24 04:33:00,travel,success,NORMAL
T0028649,C03206,D03721,P04465,258.28,2026-03-08 13:39:00,fashion,success,NORMAL
T0028650,C04003,D03854,P05548,1122.31,2026-06-14 06:32:00,travel,success,NORMAL
T0028651,C01282,D01408,P00148,2503.21,2026-06-19 06:54:00,electronics,success,NORMAL
T0028652,C02498,D02754,P02637,256.44,2026-06-20 06:19:00,grocery,success,NORMAL
T0028653,C00692,D03644,P01534,2159.55,2026-07-12 22:35:00,electronics,success,NORMAL
T0028654,C03320,D02884,P07666,782.25,2026-03-01 17:24:00,food,success,NORMAL
T0028655,C02485,D04740,P03664,2169.06,2026-06-28 03:11:00,grocery,success,NORMAL
T0028656,C09116,D01621,P05285,850.53,2026-07-04 07:28:00,fashion,success,NORMAL
T0028657,C05645,D04469,P09265,707.18,2026-05-09 03:50:00,grocery,success,NORMAL
T0028658,C08064,D02319,P05331,1633.1,2026-06-20 08:31:00,food,success,NORMAL
T0028659,C04086,D00323,P01206,1999.0,2026-07-25 12:29:00,grocery,success,ABUSIVE
T0028660,C07774,D02730,P08480,259.37,2026-06-04 16:41:00,food,success,NORMAL
T0028661,C04762,D00136,P04921,1561.4,2026-07-13 09:24:00,grocery,success,NORMAL
T0028662,C07612,D02570,P06014,860.18,2026-04-03 09:49:00,grocery,success,NORMAL
T0028663,C05332,D04192,P06741,552.06,2026-01-11 01:31:00,food,success,NORMAL
T0028664,C09584,D03067,P01165,4314.17,2026-01-06 18:43:00,travel,success,NORMAL
T0028665,C00235,D01673,P00153,2196.87,2026-04-08 23:26:00,travel,success,NORMAL
T0028666,C08201,D01968,P05573,947.84,2026-07-12 11:04:00,food,success,NORMAL
T0028667,C02664,D03487,P01384,6799.43,2026-04-30 23:51:00,electronics,success,NORMAL
T0028668,C07866,D03079,P01686,1338.73,2026-06-17 07:34:00,fashion,success,NORMAL
T0028669,C03148,D04577,P03661,726.2,2026-05-01 14:32:00,electronics,success,NORMAL
T0028670,C06071,D00317,P01996,11485.47,2026-06-02 20:06:00,electronics,success,NORMAL
T0028671,C09306,D01674,P06512,2495.82,2026-01-30 11:36:00,fashion,success,ABUSIVE
T0028672,C01058,D00196,P04030,969.35,2026-02-06 03:53:00,food,success,NORMAL
T0028673,C04008,D03034,P09726,11434.69,2026-03-05 21:40:00,fashion,success,NORMAL
T0028674,C05670,D01041,P01304,572.95,2026-05-28 20:28:00,fashion,success,NORMAL
T0028675,C06139,D02681,P04717,1350.36,2026-07-02 08:24:00,fashion,success,NORMAL
T0028676,C06205,D00749,P02466,908.28,2026-03-15 23:16:00,grocery,success,NORMAL
T0028677,C01323,D02529,P02006,4924.78,2026-05-10 05:40:00,food,success,NORMAL
T0028678,C07183,D03267,P09309,1630.95,2026-06-01 04:26:00,food,success,NORMAL
T0028679,C02356,D00789,P04008,2315.87,2026-06-25 21:25:00,grocery,success,NORMAL
T0028680,C09945,D01640,P06495,1053.75,2026-03-03 01:41:00,electronics,success,NORMAL
T0028681,C08334,D04769,P09263,550.79,2026-06-19 12:42:00,food,success,NORMAL
T0028682,C05270,D04176,P03554,2337.5,2026-06-16 19:23:00,travel,success,NORMAL
T0028683,C07520,D04149,P06744,475.41,2026-01-25 00:04:00,fashion,success,NORMAL
T0028684,C04675,D03803,P00169,2606.69,2026-03-23 22:13:00,grocery,success,NORMAL
T0028685,C06433,D04837,P04564,2620.42,2026-07-23 14:27:00,fashion,success,NORMAL
T0028686,C08873,D03066,P01063,5611.94,2026-06-23 17:06:00,electronics,success,NORMAL
T0028687,C09157,D02727,P03799,467.69,2026-06-28 02:07:00,food,success,NORMAL
T0028688,C07273,D02140,P00024,812.39,2026-07-12 05:51:00,fashion,success,NORMAL
T0028689,C01502,D02237,P02291,11236.91,2026-06-25 09:14:00,grocery,success,NORMAL
T0028690,C01917,D02745,P00039,1102.78,2026-02-10 07:09:00,food,success,NORMAL
T0028691,C08673,D04463,P00273,901.11,2026-03-03 19:44:00,travel,success,NORMAL
T0028692,C06519,D04026,P00912,2352.3,2026-03-22 02:42:00,fashion,success,NORMAL
T0028693,C00248,D00571,P02777,564.18,2026-05-27 22:58:00,food,success,NORMAL
T0028694,C07466,D04015,P08819,11117.38,2026-05-26 01:17:00,travel,success,NORMAL
T0028695,C02324,D01970,P03365,513.76,2026-05-25 00:49:00,grocery,success,NORMAL
T0028696,C00031,D02730,P00162,2837.13,2026-07-14 22:47:00,grocery,success,NORMAL
T0028697,C02445,D02994,P04327,8699.63,2026-02-14 05:22:00,food,success,NORMAL
T0028698,C02390,D01479,P00094,5005.86,2026-01-19 13:07:00,grocery,success,NORMAL
T0028699,C08330,D02754,P00407,333.39,2026-06-19 08:11:00,fashion,success,NORMAL
T0028700,C09871,D04129,P02902,267.5,2026-06-11 11:55:00,fashion,success,NORMAL
T0028701,C09549,D01357,P01219,2266.76,2026-04-02 05:47:00,fashion,success,NORMAL
T0028702,C03923,D00077,P00663,1014.26,2026-05-06 10:13:00,travel,success,NORMAL
T0028703,C07160,D00087,P03538,2520.21,2026-06-29 00:52:00,food,success,ABUSIVE
T0028704,C09390,D00650,P00180,1089.23,2026-05-05 23:25:00,grocery,success,NORMAL
T0028705,C08430,D03146,P04131,5576.93,2026-04-03 00:13:00,fashion,success,ABUSIVE
T0028706,C00422,D03366,P08234,2806.2,2026-01-01 00:19:00,food,success,NORMAL
T0028707,C08202,D00098,P06250,946.4,2026-07-25 23:24:00,fashion,success,NORMAL
T0028708,C01417,D00889,P08402,6942.18,2026-02-03 11:12:00,electronics,success,NORMAL
T0028709,C05222,D04142,P05259,4409.26,2026-01-23 08:33:00,electronics,success,NORMAL
T0028710,C03770,D03206,P04859,4811.53,2026-05-14 00:38:00,travel,success,NORMAL
T0028711,C08845,D00381,P03017,2819.85,2026-05-28 02:27:00,electronics,success,NORMAL
T0028712,C04069,D00740,P06282,679.51,2026-01-26 21:26:00,electronics,success,NORMAL
T0028713,C00708,D04929,P05060,9181.06,2026-05-07 23:10:00,grocery,success,NORMAL
T0028714,C01710,D02962,P07010,2776.02,2026-01-25 03:38:00,fashion,success,NORMAL
T0028715,C07581,D03074,P04874,2742.82,2026-05-06 00:00:00,travel,success,NORMAL
T0028716,C06825,D02596,P04182,2335.48,2026-06-27 13:38:00,travel,success,NORMAL
T0028717,C04231,D02616,P01661,878.24,2026-04-06 14:23:00,travel,success,NORMAL
T0028718,C04655,D02919,P00178,2142.85,2026-02-03 15:12:00,fashion,success,NORMAL
T0028719,C04344,D00805,P09842,2456.84,2026-05-28 18:47:00,food,success,NORMAL
T0028720,C00052,D03390,P06452,266.7,2026-04-04 17:23:00,electronics,success,NORMAL
T0028721,C05306,D02712,P08494,6811.3,2026-01-02 13:09:00,travel,success,NORMAL
T0028722,C01690,D00300,P01569,5624.2,2026-05-12 22:49:00,electronics,success,NORMAL
T0028723,C09067,D00552,P04673,2375.56,2026-03-27 04:31:00,grocery,success,NORMAL
T0028724,C02895,D04791,P08343,1289.85,2026-01-22 10:14:00,food,success,NORMAL
T0028725,C04435,D03731,P03043,1999.0,2026-05-27 22:38:00,electronics,success,ABUSIVE
T0028726,C02993,D01309,P08594,693.19,2026-04-27 04:17:00,fashion,success,NORMAL
T0028727,C09322,D01377,P06104,9958.36,2026-03-02 10:12:00,travel,success,NORMAL
T0028728,C00682,D03688,P07326,10765.97,2026-04-25 20:19:00,food,success,NORMAL
T0028729,C07754,D03980,P01403,976.76,2026-01-03 18:44:00,food,success,NORMAL
T0028730,C02765,D04486,P04579,2869.64,2026-05-05 19:04:00,food,success,NORMAL
T0028731,C02922,D03884,P05025,2658.63,2026-04-08 00:40:00,fashion,success,NORMAL
T0028732,C01628,D01936,P01532,5170.33,2026-04-20 06:12:00,fashion,success,NORMAL
T0028733,C00714,D04506,P06046,521.88,2026-05-19 21:13:00,fashion,success,NORMAL
T0028734,C06231,D01728,P00055,5073.05,2026-03-29 09:28:00,grocery,success,NORMAL
T0028735,C08045,D04778,P09677,1573.36,2026-03-13 07:09:00,fashion,success,NORMAL
T0028736,C01024,D02452,P05788,1348.3,2026-05-28 17:17:00,food,success,NORMAL
T0028737,C08073,D04315,P04703,892.39,2026-03-01 08:08:00,electronics,success,NORMAL
T0028738,C07459,D02359,P01147,306.09,2026-02-14 07:06:00,food,success,NORMAL
T0028739,C07059,D01495,P06514,5617.91,2026-05-04 09:47:00,food,success,NORMAL
T0028740,C05164,D01551,P09666,5159.99,2026-06-29 20:20:00,food,success,NORMAL
T0028741,C09580,D01463,P06934,488.36,2026-04-02 14:44:00,travel,success,NORMAL
T0028742,C00492,D01310,P02836,501.05,2026-06-11 07:53:00,travel,success,NORMAL
T0028743,C07853,D04197,P03179,543.72,2026-03-04 23:32:00,travel,success,NORMAL
T0028744,C08805,D00104,P05554,8055.91,2026-06-23 05:10:00,food,success,NORMAL
T0028745,C02847,D00728,P03162,8188.01,2026-02-16 17:02:00,food,success,NORMAL
T0028746,C01525,D01326,P07357,285.3,2026-03-05 07:14:00,electronics,success,NORMAL
T0028747,C07805,D02549,P09979,8873.25,2026-03-21 05:15:00,food,success,NORMAL
T0028748,C01962,D01516,P04329,8440.86,2026-02-04 10:32:00,food,success,NORMAL
T0028749,C02103,D01029,P06734,1002.96,2026-07-03 21:19:00,fashion,success,NORMAL
T0028750,C05729,D03746,P09880,10028.79,2026-01-07 02:29:00,travel,success,NORMAL
T0028751,C00843,D03262,P09871,5548.67,2026-01-27 08:30:00,food,success,NORMAL
T0028752,C01205,D00170,P02000,515.19,2026-01-28 02:04:00,electronics,success,NORMAL
T0028753,C01922,D01074,P07053,4481.78,2026-01-22 16:42:00,fashion,success,NORMAL
T0028754,C08359,D01899,P09332,979.6,2026-02-26 00:44:00,travel,success,NORMAL
T0028755,C04977,D04834,P07055,7871.35,2026-03-29 11:28:00,fashion,success,NORMAL
T0028756,C07607,D04299,P08660,509.81,2026-06-24 13:23:00,grocery,success,NORMAL
T0028757,C05609,D00573,P05087,5428.69,2026-05-05 06:20:00,travel,success,NORMAL
T0028758,C04915,D01640,P09081,872.13,2026-05-02 22:11:00,travel,success,NORMAL
T0028759,C08218,D03008,P03065,7179.35,2026-02-13 01:14:00,grocery,success,NORMAL
T0028760,C07948,D01631,P07601,305.03,2026-05-16 07:17:00,travel,success,NORMAL
T0028761,C04020,D01662,P07059,1491.96,2026-03-31 11:42:00,travel,success,NORMAL
T0028762,C01731,D00080,P08510,2481.9,2026-03-01 13:46:00,travel,success,NORMAL
T0028763,C03987,D01304,P03695,287.12,2026-05-05 10:36:00,fashion,success,NORMAL
T0028764,C02601,D01372,P03857,4871.04,2026-01-12 06:24:00,fashion,success,NORMAL
