customer_id,device_id,first_used,last_used,usage_frequency,source
C07113,D02763,2025-01-01,2026-08-01,12,baseline
C07114,D04665,2025-01-01,2026-08-01,14,baseline
C07115,D02135,2025-01-01,2026-08-01,4,baseline
C07116,D04539,2025-01-01,2026-08-01,19,baseline
C07117,D04314,2025-01-01,2026-08-01,18,baseline
C07118,D03814,2025-01-01,2026-08-01,11,baseline
C07119,D04850,2025-01-01,2026-08-01,20,baseline
C07120,D00121,2025-01-01,2026-08-01,18,baseline
C07121,D03215,2025-01-01,2026-08-01,20,baseline
C07122,D00415,2025-01-01,2026-08-01,5,baseline
C07123,D01592,2025-01-01,2026-08-01,11,baseline
C07124,D04160,2025-01-01,2026-08-01,15,baseline
C07125,D03939,2025-01-01,2026-08-01,11,baseline
C07126,D03544,2025-01-01,2026-08-01,16,baseline
C07127,D00829,2025-01-01,2026-08-01,12,baseline
C07128,D02202,2025-01-01,2026-08-01,4,baseline
C07129,D00817,2025-01-01,2026-08-01,9,baseline
C07130,D03123,2025-01-01,2026-08-01,18,baseline
C07131,D00663,2025-01-01,2026-08-01,20,baseline
C07132,D00064,2025-01-01,2026-08-01,15,baseline
C07133,D02956,2025-01-01,2026-08-01,4,baseline
C07134,D01163,2025-01-01,2026-08-01,1,baseline
C07135,D02693,2025-01-01,2026-08-01,2,baseline
C07136,D01808,2025-01-01,2026-08-01,13,baseline
C07137,D03355,2025-01-01,2026-08-01,1,baseline
C07138,D03874,2025-01-01,2026-08-01,17,baseline
C07139,D02541,2025-01-01,2026-08-01,19,baseline
C07140,D02143,2025-01-01,2026-08-01,3,baseline
C07141,D01951,2025-01-01,2026-08-01,12,baseline
C07142,D04835,2025-01-01,2026-08-01,6,baseline
C07143,D00050,2025-01-01,2026-08-01,1,baseline
C07144,D04887,2025-01-01,2026-08-01,18,baseline
C07145,D00709,2025-01-01,2026-08-01,20,baseline
C07146,D04974,2025-01-01,2026-08-01,2,baseline
C07147,D02336,2025-01-01,2026-08-01,11,baseline
C07148,D03602,2025-01-01,2026-08-01,13,baseline
C07149,D02390,2025-01-01,2026-08-01,18,baseline
C07150,D02217,2025-01-01,2026-08-01,9,baseline
C07151,D04846,2025-01-01,2026-08-01,18,baseline
C07152,D02844,2025-01-01,2026-08-01,19,baseline
C07153,D00805,2025-01-01,2026-08-01,15,baseline
C07154,D02209,2025-01-01,2026-08-01,8,baseline
C07155,D00424,2025-01-01,2026-08-01,5,baseline
C07156,D04034,2025-01-01,2026-08-01,2,baseline
C07157,D00147,2025-01-01,2026-08-01,14,baseline
C07158,D02193,2025-01-01,2026-08-01,17,baseline
C07159,D01385,2025-01-01,2026-08-01,8,baseline
C07160,D04197,2025-01-01,2026-08-01,14,baseline
C07161,D02172,2025-01-01,2026-08-01,3,baseline
C07162,D01334,2025-01-01,2026-08-01,4,baseline
C07163,D04571,2025-01-01,2026-08-01,14,baseline
C07164,D02557,2025-01-01,2026-08-01,4,baseline
C07165,D00934,2025-01-01,2026-08-01,9,baseline
C07166,D04222,2025-01-01,2026-08-01,12,baseline
C07167,D03812,2025-01-01,2026-08-01,3,baseline
C07168,D04594,2025-01-01,2026-08-01,9,baseline
C07169,D03223,2025-01-01,2026-08-01,17,baseline
C07170,D02958,2025-01-01,2026-08-01,18,baseline
C07171,D00727,2025-01-01,2026-08-01,14,baseline
C07172,D02288,2025-01-01,2026-08-01,17,baseline
C07173,D01797,2025-01-01,2026-08-01,18,baseline
C07174,D01783,2025-01-01,2026-08-01,8,baseline
C07175,D02057,2025-01-01,2026-08-01,10,baseline
C07176,D04473,2025-01-01,2026-08-01,3,baseline
C07177,D02610,2025-01-01,2026-08-01,17,baseline
C07178,D01162,2025-01-01,2026-08-01,7,baseline
C07179,D03210,2025-01-01,2026-08-01,15,baseline
C07180,D04862,2025-01-01,2026-08-01,15,baseline
C07181,D03159,2025-01-01,2026-08-01,1,baseline
C07182,D04314,2025-01-01,2026-08-01,14,baseline
C07183,D03987,2025-01-01,2026-08-01,17,baseline
C07184,D02379,2025-01-01,2026-08-01,19,baseline
C07185,D00295,2025-01-01,2026-08-01,7,baseline
C07186,D01334,2025-01-01,2026-08-01,13,baseline
C07187,D00841,2025-01-01,2026-08-01,6,baseline
C07188,D00846,2025-01-01,2026-08-01,15,baseline
C07189,D03482,2025-01-01,2026-08-01,20,baseline
C07190,D01699,2025-01-01,2026-08-01,14,baseline
C07191,D00985,2025-01-01,2026-08-01,8,baseline
C07192,D00156,2025-01-01,2026-08-01,18,baseline
C07193,D02953,2025-01-01,2026-08-01,2,baseline
C07194,D02670,2025-01-01,2026-08-01,9,baseline
C07195,D02263,2025-01-01,2026-08-01,2,baseline
C07196,D01210,2025-01-01,2026-08-01,17,baseline
C07197,D03948,2025-01-01,2026-08-01,7,baseline
C07198,D03014,2025-01-01,2026-08-01,10,baseline
C07199,D00717,2025-01-01,2026-08-01,5,baseline
C07200,D04222,2025-01-01,2026-08-01,18,baseline
C07201,D00419,2025-01-01,2026-08-01,13,baseline
C07202,D03792,2025-01-01,2026-08-01,2,baseline
C07203,D02129,2025-01-01,2026-08-01,9,baseline
C07204,D01229,2025-01-01,2026-08-01,2,baseline
C07205,D04323,2025-01-01,2026-08-01,4,baseline
C07206,D04228,2025-01-01,2026-08-01,4,baseline
C07207,D03050,2025-01-01,2026-08-01,10,baseline
C07208,D00404,2025-01-01,2026-08-01,12,baseline
C07209,D00386,2025-01-01,2026-08-01,20,baseline
C07210,D02755,2025-01-01,2026-08-01,3,baseline
C07211,D04114,2025-01-01,2026-08-01,12,baseline
C07212,D02607,2025-01-01,2026-08-01,5,baseline
C07213,D02003,2025-01-01,2026-08-01,11,baseline
C07214,D01023,2025-01-01,2026-08-01,1,baseline
C07215,D01832,2025-01-01,2026-08-01,15,baseline
C07216,D00437,2025-01-01,2026-08-01,17,baseline
C07217,D01043,2025-01-01,2026-08-01,6,baseline
C07218,D03663,2025-01-01,2026-08-01,9,baseline
C07219,D02568,2025-01-01,2026-08-01,9,baseline
C07220,D04298,2025-01-01,2026-08-01,2,baseline
C07221,D01624,2025-01-01,2026-08-01,9,baseline
C07222,D03235,2025-01-01,2026-08-01,17,baseline
C07223,D01336,2025-01-01,2026-08-01,8,baseline
C07224,D00206,2025-01-01,2026-08-01,16,baseline
C07225,D01479,2025-01-01,2026-08-01,14,baseline
C07226,D01105,2025-01-01,2026-08-01,14,baseline
C07227,D00887,2025-01-01,2026-08-01,17,baseline
C07228,D00076,2025-01-01,2026-08-01,8,baseline
C07229,D00955,2025-01-01,2026-08-01,10,baseline
C07230,D00106,2025-01-01,2026-08-01,20,baseline
C07231,D00106,2025-01-01,2026-08-01,15,baseline
C07232,D01184,2025-01-01,2026-08-01,10,baseline
C07233,D00668,2025-01-01,2026-08-01,10,baseline
C07234,D02399,2025-01-01,2026-08-01,10,baseline
C07235,D00597,2025-01-01,2026-08-01,4,baseline
C07236,D02146,2025-01-01,2026-08-01,19,baseline
C07237,D02050,2025-01-01,2026-08-01,19,baseline
C07238,D04470,2025-01-01,2026-08-01,19,baseline
C07239,D00339,2025-01-01,2026-08-01,20,baseline
C07240,D02486,2025-01-01,2026-08-01,19,baseline
C07241,D02641,2025-01-01,2026-08-01,9,baseline
C07242,D00441,2025-01-01,2026-08-01,2,baseline
C07243,D04152,2025-01-01,2026-08-01,1,baseline
C07244,D01985,2025-01-01,2026-08-01,12,baseline
C07245,D00755,2025-01-01,2026-08-01,11,baseline
C07246,D02268,2025-01-01,2026-08-01,17,baseline
C07247,D01145,2025-01-01,2026-08-01,19,baseline
C07248,D00540,2025-01-01,2026-08-01,10,baseline
C07249,D04771,2025-01-01,2026-08-01,16,baseline
C07250,D01852,2025-01-01,2026-08-01,19,baseline
C07251,D00025,2025-01-01,2026-08-01,19,baseline
C07252,D03791,2025-01-01,2026-08-01,4,baseline
C07253,D00276,2025-01-01,2026-08-01,5,baseline
C07254,D00205,2025-01-01,2026-08-01,6,baseline
C07255,D00311,2025-01-01,2026-08-01,4,baseline
C07256,D01993,2025-01-01,2026-08-01,5,baseline
C07257,D04269,2025-01-01,2026-08-01,1,baseline
C07258,D00937,2025-01-01,2026-08-01,3,baseline
C07259,D00893,2025-01-01,2026-08-01,10,baseline
C07260,D04539,2025-01-01,2026-08-01,7,baseline
C07261,D04001,2025-01-01,2026-08-01,7,baseline
C07262,D03479,2025-01-01,2026-08-01,16,baseline
C07263,D02416,2025-01-01,2026-08-01,20,baseline
C07264,D02765,2025-01-01,2026-08-01,14,baseline
C07265,D01500,2025-01-01,2026-08-01,3,baseline
C07266,D03376,2025-01-01,2026-08-01,20,baseline
C07267,D04390,2025-01-01,2026-08-01,18,baseline
C07268,D00215,2025-01-01,2026-08-01,7,baseline
C07269,D04053,2025-01-01,2026-08-01,11,baseline
C07270,D02973,2025-01-01,2026-08-01,19,baseline
C07271,D03090,2025-01-01,2026-08-01,5,baseline
C07272,D02585,2025-01-01,2026-08-01,10,baseline
C07273,D03652,2025-01-01,2026-08-01,20,baseline
C07274,D01794,2025-01-01,2026-08-01,18,baseline
C07275,D03613,2025-01-01,2026-08-01,16,baseline
C07276,D01067,2025-01-01,2026-08-01,19,baseline
C07277,D03880,2025-01-01,2026-08-01,10,baseline
C07278,D02684,2025-01-01,2026-08-01,15,baseline
C07279,D01563,2025-01-01,2026-08-01,15,baseline
C07280,D00043,2025-01-01,2026-08-01,5,baseline
C07281,D04443,2025-01-01,2026-08-01,12,baseline
C07282,D01154,2025-01-01,2026-08-01,19,baseline
C07283,D00167,2025-01-01,2026-08-01,2,baseline
C07284,D02093,2025-01-01,2026-08-01,13,baseline
C07285,D02372,2025-01-01,2026-08-01,3,baseline
C07286,D01048,2025-01-01,2026-08-01,11,baseline
C07287,D00064,2025-01-01,2026-08-01,9,baseline
C07288,D02155,2025-01-01,2026-08-01,19,baseline
C07289,D00931,2025-01-01,2026-08-01,4,baseline
C07290,D02966,2025-01-01,2026-08-01,12,baseline
C07291,D03231,2025-01-01,2026-08-01,16,baseline
C07292,D04252,2025-01-01,2026-08-01,16,baseline
C07293,D02119,2025-01-01,2026-08-01,3,baseline
C07294,D02967,2025-01-01,2026-08-01,13,baseline
C07295,D04350,2025-01-01,2026-08-01,17,baseline
C07296,D01763,2025-01-01,2026-08-01,6,baseline
C07297,D03173,2025-01-01,2026-08-01,6,baseline
C07298,D04796,2025-01-01,2026-08-01,5,baseline
C07299,D02898,2025-01-01,2026-08-01,16,baseline
C07300,D02069,2025-01-01,2026-08-01,9,baseline
C07301,D01554,2025-01-01,2026-08-01,17,baseline
C07302,D03621,2025-01-01,2026-08-01,15,baseline
C07303,D02138,2025-01-01,2026-08-01,6,baseline
C07304,D02410,2025-01-01,2026-08-01,20,baseline
C07305,D00368,2025-01-01,2026-08-01,10,baseline
C07306,D04954,2025-01-01,2026-08-01,9,baseline
C07307,D03351,2025-01-01,2026-08-01,10,baseline
C07308,D00806,2025-01-01,2026-08-01,12,baseline
C07309,D03974,2025-01-01,2026-08-01,20,baseline
C07310,D04263,2025-01-01,2026-08-01,11,baseline
C07311,D01184,2025-01-01,2026-08-01,14,baseline
C07312,D01064,2025-01-01,2026-08-01,12,baseline
C07313,D04556,2025-01-01,2026-08-01,16,baseline
C07314,D03513,2025-01-01,2026-08-01,20,baseline
C07315,D02117,2025-01-01,2026-08-01,9,baseline
C07316,D02111,2025-01-01,2026-08-01,20,baseline
C07317,D03960,2025-01-01,2026-08-01,19,baseline
C07318,D01938,2025-01-01,2026-08-01,11,baseline
C07319,D04236,2025-01-01,2026-08-01,10,baseline
C07320,D00524,2025-01-01,2026-08-01,4,baseline
C07321,D04342,2025-01-01,2026-08-01,9,baseline
C07322,D00724,2025-01-01,2026-08-01,7,baseline
C07323,D01091,2025-01-01,2026-08-01,20,baseline
C07324,D00231,2025-01-01,2026-08-01,8,baseline
C07325,D01674,2025-01-01,2026-08-01,16,baseline
C07326,D00215,2025-01-01,2026-08-01,20,baseline
C07327,D03396,2025-01-01,2026-08-01,6,baseline
C07328,D00242,2025-01-01,2026-08-01,12,baseline
C07329,D02999,2025-01-01,2026-08-01,5,baseline
C07330,D02139,2025-01-01,2026-08-01,19,baseline
C07331,D02119,2025-01-01,2026-08-01,5,baseline
C07332,D00388,2025-01-01,2026-08-01,14,baseline
C07333,D02287,2025-01-01,2026-08-01,13,baseline
C07334,D03517,2025-01-01,2026-08-01,8,baseline
C07335,D03242,2025-01-01,2026-08-01,2,baseline
C07336,D03193,2025-01-01,2026-08-01,1,baseline
C07337,D02400,2025-01-01,2026-08-01,5,baseline
C07338,D01091,2025-01-01,2026-08-01,5,baseline
C07339,D02825,2025-01-01,2026-08-01,18,baseline
C07340,D03021,2025-01-01,2026-08-01,5,baseline
C07341,D04555,2025-01-01,2026-08-01,9,baseline
C07342,D03083,2025-01-01,2026-08-01,10,baseline
C07343,D03674,2025-01-01,2026-08-01,19,baseline
C07344,D02518,2025-01-01,2026-08-01,16,baseline
C07345,D00234,2025-01-01,2026-08-01,4,baseline
C07346,D00501,2025-01-01,2026-08-01,16,baseline
C07347,D04266,2025-01-01,2026-08-01,4,baseline
C07348,D00160,2025-01-01,2026-08-01,3,baseline
C07349,D01913,2025-01-01,2026-08-01,11,baseline
C07350,D00697,2025-01-01,2026-08-01,9,baseline
C07351,D02075,2025-01-01,2026-08-01,20,baseline
C07352,D01557,2025-01-01,2026-08-01,13,baseline
C07353,D00993,2025-01-01,2026-08-01,14,baseline
C07354,D03978,2025-01-01,2026-08-01,9,baseline
C07355,D03828,2025-01-01,2026-08-01,7,baseline
C07356,D01823,2025-01-01,2026-08-01,7,baseline
C07357,D00769,2025-01-01,2026-08-01,4,baseline
C07358,D00376,2025-01-01,2026-08-01,5,baseline
C07359,D01101,2025-01-01,2026-08-01,19,baseline
C07360,D02726,2025-01-01,2026-08-01,12,baseline
C07361,D03875,2025-01-01,2026-08-01,8,baseline
C07362,D04151,2025-01-01,2026-08-01,13,baseline
C07363,D03963,2025-01-01,2026-08-01,3,baseline
C07364,D04086,2025-01-01,2026-08-01,11,baseline
C07365,D01508,2025-01-01,2026-08-01,9,baseline
C07366,D01588,2025-01-01,2026-08-01,20,baseline
C07367,D00945,2025-01-01,2026-08-01,5,baseline
C07368,D03276,2025-01-01,2026-08-01,3,baseline
C07369,D02781,2025-01-01,2026-08-01,20,baseline
C07370,D04785,2025-01-01,2026-08-01,6,baseline
C07371,D01727,2025-01-01,2026-08-01,15,baseline
C07372,D02908,2025-01-01,2026-08-01,6,baseline
C07373,D01578,2025-01-01,2026-08-01,12,baseline
C07374,D02928,2025-01-01,2026-08-01,12,baseline
C07375,D02589,2025-01-01,2026-08-01,4,baseline
C07376,D01163,2025-01-01,2026-08-01,16,baseline
C07377,D02302,2025-01-01,2026-08-01,4,baseline
C07378,D03454,2025-01-01,2026-08-01,16,baseline
C07379,D04212,2025-01-01,2026-08-01,12,baseline
C07380,D04349,2025-01-01,2026-08-01,8,baseline
C07381,D03116,2025-01-01,2026-08-01,5,baseline
C07382,D04361,2025-01-01,2026-08-01,2,baseline
C07383,D00925,2025-01-01,2026-08-01,19,baseline
C07384,D00561,2025-01-01,2026-08-01,4,baseline
C07385,D04132,2025-01-01,2026-08-01,18,baseline
C07386,D01495,2025-01-01,2026-08-01,17,baseline
C07387,D01441,2025-01-01,2026-08-01,11,baseline
C07388,D02897,2025-01-01,2026-08-01,9,baseline
C07389,D02948,2025-01-01,2026-08-01,2,baseline
C07390,D02006,2025-01-01,2026-08-01,10,baseline
C07391,D01102,2025-01-01,2026-08-01,14,baseline
C07392,D00188,2025-01-01,2026-08-01,9,baseline
C07393,D00744,2025-01-01,2026-08-01,10,baseline
C07394,D04627,2025-01-01,2026-08-01,2,baseline
C07395,D00366,2025-01-01,2026-08-01,9,baseline
C07396,D02481,2025-01-01,2026-08-01,15,baseline
C07397,D02990,2025-01-01,2026-08-01,7,baseline
C07398,D01920,2025-01-01,2026-08-01,8,baseline
C07399,D03088,2025-01-01,2026-08-01,13,baseline
C07400,D03315,2025-01-01,2026-08-01,2,baseline
C07401,D02778,2025-01-01,2026-08-01,5,baseline
C07402,D03435,2025-01-01,2026-08-01,19,baseline
C07403,D01790,2025-01-01,2026-08-01,18,baseline
C07404,D01347,2025-01-01,2026-08-01,2,baseline
C07405,D00096,2025-01-01,2026-08-01,6,baseline
C07406,D04389,2025-01-01,2026-08-01,2,baseline
C07407,D04573,2025-01-01,2026-08-01,20,baseline
C07408,D03508,2025-01-01,2026-08-01,18,baseline
C07409,D00256,2025-01-01,2026-08-01,11,baseline
C07410,D03891,2025-01-01,2026-08-01,18,baseline
C07411,D00146,2025-01-01,2026-08-01,19,baseline
C07412,D03461,2025-01-01,2026-08-01,14,baseline
C07413,D00960,2025-01-01,2026-08-01,20,baseline
C07414,D03179,2025-01-01,2026-08-01,9,baseline
C07415,D03499,2025-01-01,2026-08-01,9,baseline
C07416,D03556,2025-01-01,2026-08-01,11,baseline
C07417,D01633,2025-01-01,2026-08-01,12,baseline
C07418,D02035,2025-01-01,2026-08-01,17,baseline
C07419,D03952,2025-01-01,2026-08-01,4,baseline
C07420,D01001,2025-01-01,2026-08-01,5,baseline
C07421,D03976,2025-01-01,2026-08-01,1,baseline
C07422,D00822,2025-01-01,2026-08-01,19,baseline
C07423,D01846,2025-01-01,2026-08-01,11,baseline
C07424,D01949,2025-01-01,2026-08-01,16,baseline
C07425,D04891,2025-01-01,2026-08-01,8,baseline
C07426,D03040,2025-01-01,2026-08-01,2,baseline
C07427,D04989,2025-01-01,2026-08-01,6,baseline
C07428,D03893,2025-01-01,2026-08-01,4,baseline
C07429,D03514,2025-01-01,2026-08-01,16,baseline
C07430,D01843,2025-01-01,2026-08-01,4,baseline
C07431,D02676,2025-01-01,2026-08-01,7,baseline
C07432,D00966,2025-01-01,2026-08-01,17,baseline
C07433,D04849,2025-01-01,2026-08-01,17,baseline
C07434,D00170,2025-01-01,2026-08-01,11,baseline
C07435,D01587,2025-01-01,2026-08-01,15,baseline
C07436,D02751,2025-01-01,2026-08-01,8,baseline
C07437,D01273,2025-01-01,2026-08-01,17,baseline
C07438,D03661,2025-01-01,2026-08-01,20,baseline
C07439,D02012,2025-01-01,2026-08-01,8,baseline
C07440,D02991,2025-01-01,2026-08-01,5,baseline
C07441,D03315,2025-01-01,2026-08-01,14,baseline
C07442,D02080,2025-01-01,2026-08-01,10,baseline
C07443,D00093,2025-01-01,2026-08-01,15,baseline
C07444,D01531,2025-01-01,2026-08-01,3,baseline
C07445,D04234,2025-01-01,2026-08-01,16,baseline
C07446,D01859,2025-01-01,2026-08-01,1,baseline
C07447,D02822,2025-01-01,2026-08-01,16,baseline
C07448,D01404,2025-01-01,2026-08-01,11,baseline
C07449,D03013,2025-01-01,2026-08-01,17,baseline
C07450,D03114,2025-01-01,2026-08-01,10,baseline
C07451,D01102,2025-01-01,2026-08-01,18,baseline
C07452,D03253,2025-01-01,2026-08-01,13,baseline
C07453,D00639,2025-01-01,2026-08-01,1,baseline
C07454,D01876,2025-01-01,2026-08-01,1,baseline
C07455,D03940,2025-01-01,2026-08-01,6,baseline
C07456,D04579,2025-01-01,2026-08-01,6,baseline
C07457,D02819,2025-01-01,2026-08-01,8,baseline
C07458,D01865,2025-01-01,2026-08-01,18,baseline
C07459,D00946,2025-01-01,2026-08-01,17,baseline
C07460,D00232,2025-01-01,2026-08-01,18,baseline
C07461,D03346,2025-01-01,2026-08-01,10,baseline
C07462,D02234,2025-01-01,2026-08-01,8,baseline
C07463,D00648,2025-01-01,2026-08-01,9,baseline
C07464,D02391,2025-01-01,2026-08-01,19,baseline
C07465,D02681,2025-01-01,2026-08-01,9,baseline
C07466,D02508,2025-01-01,2026-08-01,4,baseline
C07467,D04061,2025-01-01,2026-08-01,12,baseline
C07468,D03844,2025-01-01,2026-08-01,16,baseline
C07469,D04836,2025-01-01,2026-08-01,17,baseline
C07470,D04697,2025-01-01,2026-08-01,13,baseline
C07471,D04589,2025-01-01,2026-08-01,15,baseline
C07472,D04830,2025-01-01,2026-08-01,20,baseline
C07473,D03005,2025-01-01,2026-08-01,9,baseline
C07474,D03707,2025-01-01,2026-08-01,14,baseline
C07475,D04932,2025-01-01,2026-08-01,7,baseline
C07476,D03805,2025-01-01,2026-08-01,16,baseline
C07477,D04015,2025-01-01,2026-08-01,15,baseline
C07478,D01982,2025-01-01,2026-08-01,2,baseline
C07479,D03526,2025-01-01,2026-08-01,19,baseline
C07480,D00880,2025-01-01,2026-08-01,14,baseline
C07481,D00303,2025-01-01,2026-08-01,8,baseline
C07482,D02897,2025-01-01,2026-08-01,19,baseline
C07483,D02697,2025-01-01,2026-08-01,15,baseline
C07484,D00864,2025-01-01,2026-08-01,10,baseline
C07485,D00253,2025-01-01,2026-08-01,12,baseline
C07486,D03248,2025-01-01,2026-08-01,4,baseline
C07487,D00155,2025-01-01,2026-08-01,12,baseline
C07488,D02961,2025-01-01,2026-08-01,1,baseline
C07489,D02722,2025-01-01,2026-08-01,3,baseline
C07490,D01665,2025-01-01,2026-08-01,17,baseline
C07491,D00341,2025-01-01,2026-08-01,10,baseline
C07492,D00155,2025-01-01,2026-08-01,18,baseline
C07493,D04666,2025-01-01,2026-08-01,18,baseline
C07494,D01347,2025-01-01,2026-08-01,5,baseline
C07495,D01989,2025-01-01,2026-08-01,5,baseline
C07496,D00125,2025-01-01,2026-08-01,1,baseline
C07497,D02581,2025-01-01,2026-08-01,12,baseline
C07498,D02463,2025-01-01,2026-08-01,6,baseline
C07499,D02610,2025-01-01,2026-08-01,17,baseline
C07500,D04890,2025-01-01,2026-08-01,15,baseline
C07501,D01933,2025-01-01,2026-08-01,19,baseline
C07502,D00836,2025-01-01,2026-08-01,5,baseline
C07503,D01366,2025-01-01,2026-08-01,5,baseline
C07504,D03584,2025-01-01,2026-08-01,4,baseline
C07505,D03589,2025-01-01,2026-08-01,8,baseline
C07506,D03251,2025-01-01,2026-08-01,14,baseline
C07507,D03009,2025-01-01,2026-08-01,7,baseline
C07508,D04793,2025-01-01,2026-08-01,9,baseline
C07509,D02596,2025-01-01,2026-08-01,6,baseline
C07510,D00139,2025-01-01,2026-08-01,11,baseline
C07511,D00554,2025-01-01,2026-08-01,8,baseline
C07512,D01670,2025-01-01,2026-08-01,15,baseline
C07513,D02922,2025-01-01,2026-08-01,8,baseline
C07514,D03802,2025-01-01,2026-08-01,20,baseline
C07515,D01886,2025-01-01,2026-08-01,20,baseline
C07516,D02762,2025-01-01,2026-08-01,12,baseline
C07517,D01035,2025-01-01,2026-08-01,18,baseline
C07518,D02639,2025-01-01,2026-08-01,4,baseline
C07519,D02548,2025-01-01,2026-08-01,16,baseline
C07520,D03126,2025-01-01,2026-08-01,12,baseline
C07521,D00724,2025-01-01,2026-08-01,19,baseline
C07522,D01607,2025-01-01,2026-08-01,13,baseline
C07523,D02782,2025-01-01,2026-08-01,5,baseline
C07524,D01962,2025-01-01,2026-08-01,11,baseline
C07525,D03326,2025-01-01,2026-08-01,3,baseline
C07526,D04218,2025-01-01,2026-08-01,1,baseline
C07527,D02503,2025-01-01,2026-08-01,8,baseline
C07528,D00823,2025-01-01,2026-08-01,7,baseline
C07529,D01285,2025-01-01,2026-08-01,12,baseline
C07530,D03471,2025-01-01,2026-08-01,1,baseline
C07531,D00835,2025-01-01,2026-08-01,2,baseline
C07532,D02396,2025-01-01,2026-08-01,11,baseline
C07533,D03967,2025-01-01,2026-08-01,18,baseline
C07534,D03507,2025-01-01,2026-08-01,9,baseline
C07535,D03782,2025-01-01,2026-08-01,9,baseline
C07536,D01155,2025-01-01,2026-08-01,13,baseline
C07537,D01774,2025-01-01,2026-08-01,5,baseline
C07538,D04555,2025-01-01,2026-08-01,14,baseline
C07539,D04570,2025-01-01,2026-08-01,17,baseline
C07540,D04135,2025-01-01,2026-08-01,13,baseline
C07541,D02881,2025-01-01,2026-08-01,20,baseline
C07542,D01168,2025-01-01,2026-08-01,9,baseline
C07543,D00048,2025-01-01,2026-08-01,9,baseline
C07544,D00798,2025-01-01,2026-08-01,5,baseline
C07545,D00264,2025-01-01,2026-08-01,5,baseline
C07546,D02339,2025-01-01,2026-08-01,2,baseline
C07547,D00794,2025-01-01,2026-08-01,10,baseline
C07548,D01252,2025-01-01,2026-08-01,3,baseline
C07549,D00756,2025-01-01,2026-08-01,15,baseline
C07550,D00190,2025-01-01,2026-08-01,3,baseline
C07551,D00748,2025-01-01,2026-08-01,11,baseline
C07552,D00446,2025-01-01,2026-08-01,6,baseline
C07553,D02227,2025-01-01,2026-08-01,18,baseline
C07554,D03399,2025-01-01,2026-08-01,9,baseline
C07555,D00089,2025-01-01,2026-08-01,10,baseline
C07556,D04522,2025-01-01,2026-08-01,14,baseline
C07557,D01708,2025-01-01,2026-08-01,6,baseline
C07558,D00510,2025-01-01,2026-08-01,6,baseline
C07559,D04202,2025-01-01,2026-08-01,7,baseline
C07560,D03785,2025-01-01,2026-08-01,2,baseline
