refund_id,txn_id,requested_at,reason_code,approved
RF0040673,T0040673,2026-01-12 14:09:00,product_issue,True
RF0040693,T0040693,2026-02-04 02:33:00,customer_request,True
RF0040696,T0040696,2026-06-03 07:51:00,product_issue,True
RF0040709,T0040709,2026-07-14 02:07:00,customer_request,True
RF0040730,T0040730,2026-07-01 18:36:00,product_issue,True
RF0040732,T0040732,2026-03-16 13:46:00,customer_request,True
RF0040735,T0040735,2026-06-03 06:57:00,product_issue,True
RF0040753,T0040753,2026-06-26 12:14:00,customer_request,True
RF0040755,T0040755,2026-01-13 03:42:00,customer_request,True
RF0040757,T0040757,2026-02-22 03:30:00,product_issue,True
RF0040794,T0040794,2026-01-28 10:19:00,duplicate,True
RF0040803,T0040803,2026-03-28 00:45:00,product_issue,True
RF0040810,T0040810,2026-05-23 23:26:00,duplicate,True
RF0040812,T0040812,2026-07-30 18:59:00,duplicate,True
RF0040813,T0040813,2026-03-03 18:15:00,product_issue,True
RF0040829,T0040829,2026-03-25 23:53:00,product_issue,True
RF0040832,T0040832,2026-03-04 18:57:00,duplicate,True
RF0040834,T0040834,2026-05-14 00:08:00,other,True
RF0040841,T0040841,2026-03-27 11:26:00,customer_request,True
RF0040843,T0040843,2026-05-11 12:21:00,other,True
RF0040847,T0040847,2026-06-26 00:41:00,other,True
RF0040852,T0040852,2026-05-23 02:46:00,other,True
RF0040855,T0040855,2026-02-22 11:03:00,other,True
RF0040858,T0040858,2026-06-28 14:58:00,other,True
RF0040860,T0040860,2026-03-24 03:48:00,product_issue,True
RF0040861,T0040861,2026-06-20 18:51:00,customer_request,True
RF0040868,T0040868,2026-04-17 19:25:00,product_issue,True
RF0040884,T0040884,2026-03-22 12:50:00,other,True
RF0040886,T0040886,2026-07-09 20:31:00,other,True
RF0040901,T0040901,2026-05-30 08:55:00,duplicate,True
RF0040906,T0040906,2026-05-18 18:00:00,duplicate,True
RF0040942,T0040942,2026-04-28 13:57:00,duplicate,True
RF0040956,T0040956,2026-01-29 10:03:00,duplicate,True
RF0040959,T0040959,2026-03-18 17:05:00,customer_request,True
RF0040961,T0040961,2026-04-19 16:51:00,customer_request,True
RF0040977,T0040977,2026-07-13 03:39:00,duplicate,True
RF0040991,T0040991,2026-02-04 16:00:00,customer_request,True
RF0040992,T0040992,2026-01-13 04:40:00,other,True
RF0041012,T0041012,2026-07-28 09:07:00,other,True
RF0041018,T0041018,2026-07-12 08:49:00,other,True
RF0041022,T0041022,2026-05-31 02:48:00,duplicate,True
RF0041033,T0041033,2026-02-16 00:00:00,other,True
RF0041034,T0041034,2026-04-07 16:58:00,other,True
RF0041035,T0041035,2026-05-20 04:31:00,duplicate,True
RF0041039,T0041039,2026-01-26 05:35:00,customer_request,True
RF0041044,T0041044,2026-02-24 02:59:00,duplicate,True
RF0041048,T0041048,2026-07-03 13:25:00,other,True
RF0041063,T0041063,2026-02-09 05:09:00,product_issue,True
RF0041078,T0041078,2026-04-10 05:19:00,product_issue,True
RF0041100,T0041100,2026-02-20 23:38:00,product_issue,True
RF0041110,T0041110,2026-05-21 19:53:00,duplicate,True
RF0041113,T0041113,2026-04-16 10:06:00,product_issue,True
RF0041119,T0041119,2026-04-23 00:32:00,product_issue,True
RF0041136,T0041136,2026-06-27 12:27:00,other,True
RF0041150,T0041150,2026-07-07 12:43:00,product_issue,True
RF0041152,T0041152,2026-01-12 21:56:00,customer_request,True
RF0041156,T0041156,2026-01-13 08:09:00,other,True
RF0041164,T0041164,2026-01-08 05:16:00,duplicate,True
RF0041174,T0041174,2026-06-21 03:36:00,product_issue,True
RF0041179,T0041179,2026-08-01 15:41:00,product_issue,True
RF0041182,T0041182,2026-06-03 14:12:00,other,True
RF0041204,T0041204,2026-05-06 04:13:00,customer_request,True
RF0041218,T0041218,2026-03-27 06:30:00,product_issue,True
RF0041221,T0041221,2026-07-02 01:44:00,product_issue,True
RF0041234,T0041234,2026-07-28 23:48:00,other,True
RF0041246,T0041246,2026-04-19 12:06:00,product_issue,True
RF0041253,T0041253,2026-05-15 17:22:00,other,True
RF0041261,T0041261,2026-03-29 07:57:00,product_issue,True
RF0041266,T0041266,2026-07-07 05:37:00,duplicate,True
RF0041268,T0041268,2026-03-14 06:34:00,duplicate,True
RF0041276,T0041276,2026-06-12 01:23:00,duplicate,True
RF0041295,T0041295,2026-07-13 22:31:00,duplicate,True
RF0041312,T0041312,2026-05-31 02:36:00,other,True
RF0041325,T0041325,2026-01-13 10:36:00,product_issue,True
RF0041346,T0041346,2026-06-24 16:40:00,product_issue,True
RF0041355,T0041355,2026-02-21 18:10:00,product_issue,True
RF0041371,T0041371,2026-02-15 15:44:00,product_issue,True
RF0041382,T0041382,2026-02-16 04:43:00,duplicate,True
RF0041390,T0041390,2026-03-30 11:04:00,customer_request,True
RF0041403,T0041403,2026-06-28 10:07:00,duplicate,True
RF0041410,T0041410,2026-02-03 03:40:00,customer_request,True
RF0041413,T0041413,2026-03-05 12:36:00,duplicate,True
RF0041421,T0041421,2026-03-18 11:40:00,customer_request,True
RF0041443,T0041443,2026-01-20 00:35:00,customer_request,True
RF0041457,T0041457,2026-02-02 18:55:00,other,True
RF0041466,T0041466,2026-06-02 21:59:00,duplicate,True
RF0041470,T0041470,2026-08-02 11:24:00,product_issue,True
RF0041475,T0041475,2026-07-20 01:37:00,other,True
RF0041505,T0041505,2026-07-20 06:42:00,duplicate,True
RF0041520,T0041520,2026-02-18 05:49:00,customer_request,True
RF0041538,T0041538,2026-01-06 07:30:00,customer_request,True
RF0041572,T0041572,2026-04-20 19:10:00,product_issue,True
RF0041580,T0041580,2026-03-20 05:42:00,product_issue,True
RF0041582,T0041582,2026-06-20 00:12:00,customer_request,True
RF0041589,T0041589,2026-01-26 04:33:00,duplicate,True
RF0041599,T0041599,2026-03-13 05:15:00,other,True
RF0041601,T0041601,2026-04-16 13:52:00,duplicate,True
RF0041604,T0041604,2026-01-06 08:55:00,duplicate,True
RF0041628,T0041628,2026-04-05 03:04:00,other,True
RF0041643,T0041643,2026-05-13 11:36:00,product_issue,True
RF0041663,T0041663,2026-02-16 05:15:00,duplicate,True
RF0041668,T0041668,2026-03-20 03:06:00,other,True
RF0041669,T0041669,2026-02-12 11:16:00,other,True
RF0041680,T0041680,2026-03-31 18:52:00,other,True
RF0041683,T0041683,2026-03-02 16:06:00,other,True
RF0041695,T0041695,2026-01-16 11:06:00,other,True
RF0041697,T0041697,2026-05-23 23:54:00,duplicate,True
RF0041699,T0041699,2026-05-08 05:52:00,product_issue,True
RF0041733,T0041733,2026-06-20 18:41:00,customer_request,True
RF0041744,T0041744,2026-02-05 01:02:00,customer_request,True
RF0041748,T0041748,2026-07-07 15:37:00,other,True
RF0041781,T0041781,2026-07-13 07:28:00,customer_request,True
RF0041798,T0041798,2026-05-08 06:05:00,other,True
RF0041805,T0041805,2026-02-26 07:15:00,customer_request,True
RF0041808,T0041808,2026-06-04 22:44:00,duplicate,True
RF0041814,T0041814,2026-07-05 01:44:00,duplicate,True
RF0041816,T0041816,2026-07-28 13:43:00,product_issue,True
RF0041826,T0041826,2026-06-23 19:44:00,other,True
RF0041829,T0041829,2026-01-23 17:26:00,product_issue,True
RF0041835,T0041835,2026-07-08 11:20:00,other,True
RF0041856,T0041856,2026-03-15 08:53:00,customer_request,True
RF0041857,T0041857,2026-04-15 20:34:00,duplicate,True
RF0041859,T0041859,2026-05-21 18:20:00,product_issue,True
RF0041860,T0041860,2026-04-09 13:44:00,product_issue,True
RF0041862,T0041862,2026-02-02 08:13:00,other,True
RF0041865,T0041865,2026-03-17 13:52:00,duplicate,True
RF0041884,T0041884,2026-03-14 20:30:00,duplicate,True
RF0041891,T0041891,2026-07-14 02:39:00,duplicate,True
RF0041895,T0041895,2026-07-21 01:11:00,product_issue,True
RF0041900,T0041900,2026-07-19 04:04:00,product_issue,True
RF0041903,T0041903,2026-05-31 00:54:00,product_issue,True
RF0041922,T0041922,2026-04-20 16:04:00,product_issue,True
RF0041930,T0041930,2026-02-07 00:42:00,customer_request,True
RF0041933,T0041933,2026-01-16 02:37:00,customer_request,True
RF0041934,T0041934,2026-05-16 05:34:00,other,True
RF0041936,T0041936,2026-05-15 18:33:00,customer_request,True
RF0041943,T0041943,2026-04-07 02:26:00,duplicate,True
RF0041969,T0041969,2026-01-04 17:14:00,product_issue,True
RF0041996,T0041996,2026-02-09 17:37:00,duplicate,True
RF0042007,T0042007,2026-02-19 08:33:00,duplicate,True
RF0042017,T0042017,2026-07-04 02:32:00,product_issue,True
RF0042028,T0042028,2026-06-29 08:58:00,duplicate,True
RF0042033,T0042033,2026-04-13 05:57:00,duplicate,True
RF0042040,T0042040,2026-07-25 16:53:00,duplicate,True
RF0042108,T0042108,2026-06-08 15:25:00,other,True
RF0042124,T0042124,2026-04-06 05:30:00,duplicate,True
RF0042154,T0042154,2026-03-18 06:40:00,product_issue,True
RF0042165,T0042165,2026-02-07 08:44:00,customer_request,True
RF0042168,T0042168,2026-04-09 15:09:00,customer_request,True
RF0042177,T0042177,2026-07-08 00:16:00,other,True
RF0042197,T0042197,2026-06-29 07:47:00,product_issue,True
RF0042228,T0042228,2026-06-06 23:56:00,duplicate,True
RF0042249,T0042249,2026-04-08 05:28:00,other,True
RF0042257,T0042257,2026-03-07 21:53:00,product_issue,True
RF0042288,T0042288,2026-01-08 23:43:00,product_issue,True
RF0042293,T0042293,2026-03-02 19:02:00,product_issue,True
RF0042296,T0042296,2026-05-18 12:08:00,product_issue,True
RF0042325,T0042325,2026-05-22 11:22:00,customer_request,True
RF0042333,T0042333,2026-06-14 14:16:00,customer_request,True
RF0042368,T0042368,2026-04-04 03:02:00,duplicate,True
RF0042370,T0042370,2026-05-06 18:47:00,other,True
RF0042381,T0042381,2026-02-02 12:37:00,customer_request,True
RF0042388,T0042388,2026-05-28 16:58:00,other,True
RF0042421,T0042421,2026-04-10 16:29:00,product_issue,True
RF0042432,T0042432,2026-01-09 13:22:00,customer_request,True
RF0042436,T0042436,2026-02-27 08:20:00,customer_request,True
RF0042442,T0042442,2026-04-08 14:36:00,duplicate,True
RF0042443,T0042443,2026-04-10 13:32:00,product_issue,True
RF0042501,T0042501,2026-01-03 04:24:00,duplicate,True
RF0042503,T0042503,2026-05-27 11:56:00,product_issue,True
RF0042517,T0042517,2026-02-13 20:45:00,customer_request,True
RF0042523,T0042523,2026-04-23 00:28:00,product_issue,True
RF0042526,T0042526,2026-05-26 08:02:00,duplicate,True
RF0042530,T0042530,2026-02-23 16:22:00,other,True
RF0042531,T0042531,2026-03-13 13:51:00,duplicate,True
RF0042566,T0042566,2026-03-29 20:02:00,other,True
RF0042569,T0042569,2026-05-22 05:24:00,product_issue,True
RF0042572,T0042572,2026-01-05 14:15:00,customer_request,True
RF0042589,T0042589,2026-05-21 03:27:00,other,True
RF0042599,T0042599,2026-03-13 21:02:00,customer_request,True
RF0042615,T0042615,2026-07-01 03:57:00,other,True
RF0042630,T0042630,2026-01-07 17:21:00,customer_request,True
RF0042635,T0042635,2026-04-02 06:24:00,other,True
RF0042653,T0042653,2026-02-26 11:00:00,product_issue,True
RF0042729,T0042729,2026-06-03 01:57:00,other,True
RF0042730,T0042730,2026-06-14 13:07:00,product_issue,True
RF0042734,T0042734,2026-03-18 23:18:00,product_issue,True
RF0042738,T0042738,2026-03-29 00:59:00,duplicate,True
RF0042743,T0042743,2026-03-01 15:43:00,product_issue,True
RF0042744,T0042744,2026-01-22 22:28:00,duplicate,True
RF0042746,T0042746,2026-01-30 10:00:00,customer_request,True
RF0042751,T0042751,2026-06-30 00:38:00,product_issue,True
RF0042775,T0042775,2026-06-30 13:37:00,customer_request,True
RF0042776,T0042776,2026-05-20 08:04:00,other,True
RF0042780,T0042780,2026-07-03 10:28:00,product_issue,True
RF0042788,T0042788,2026-04-07 05:29:00,customer_request,True
RF0042790,T0042790,2026-05-21 15:33:00,customer_request,True
RF0042853,T0042853,2026-07-08 01:20:00,product_issue,True
RF0042866,T0042866,2026-07-08 20:36:00,customer_request,True
RF0042882,T0042882,2026-02-20 08:28:00,customer_request,True
RF0042905,T0042905,2026-06-06 17:24:00,product_issue,True
RF0042906,T0042906,2026-05-03 13:49:00,other,True
RF0042912,T0042912,2026-02-21 14:46:00,duplicate,True
RF0042915,T0042915,2026-06-29 21:05:00,other,True
RF0042934,T0042934,2026-02-22 14:32:00,other,True
RF0042937,T0042937,2026-04-07 18:51:00,duplicate,True
RF0042953,T0042953,2026-07-27 21:30:00,customer_request,True
RF0042955,T0042955,2026-01-18 07:06:00,duplicate,True
RF0042960,T0042960,2026-06-10 12:46:00,product_issue,True
RF0042967,T0042967,2026-04-24 23:43:00,other,True
RF0042985,T0042985,2026-01-31 04:15:00,duplicate,True
RF0042997,T0042997,2026-01-30 05:45:00,product_issue,True
RF0043000,T0043000,2026-04-19 01:40:00,customer_request,True
RF0043006,T0043006,2026-04-29 00:00:00,product_issue,True
RF0043012,T0043012,2026-03-21 18:02:00,customer_request,True
RF0043033,T0043033,2026-07-19 11:19:00,customer_request,True
RF0043034,T0043034,2026-01-23 01:40:00,customer_request,True
RF0043036,T0043036,2026-07-11 12:10:00,duplicate,True
RF0043049,T0043049,2026-04-09 20:11:00,product_issue,True
RF0043069,T0043069,2026-01-19 22:15:00,duplicate,True
RF0043071,T0043071,2026-06-07 07:01:00,other,True
RF0043074,T0043074,2026-02-20 13:25:00,duplicate,True
RF0043076,T0043076,2026-07-28 20:42:00,other,True
RF0043081,T0043081,2026-05-06 03:09:00,customer_request,True
RF0043088,T0043088,2026-05-20 14:59:00,product_issue,True
RF0043092,T0043092,2026-01-21 22:12:00,other,True
RF0043095,T0043095,2026-03-03 03:14:00,duplicate,True
RF0043102,T0043102,2026-06-13 22:54:00,product_issue,True
RF0043104,T0043104,2026-03-24 09:16:00,duplicate,True
RF0043131,T0043131,2026-02-11 19:59:00,product_issue,True
RF0043134,T0043134,2026-03-23 15:21:00,product_issue,True
RF0043137,T0043137,2026-05-30 00:53:00,product_issue,True
RF0043154,T0043154,2026-07-17 15:56:00,other,True
RF0043159,T0043159,2026-04-07 20:56:00,product_issue,True
RF0043163,T0043163,2026-05-07 04:17:00,product_issue,True
RF0043173,T0043173,2026-04-13 01:33:00,other,True
RF0043175,T0043175,2026-04-04 02:57:00,other,True
RF0043176,T0043176,2026-05-19 03:27:00,customer_request,True
RF0043186,T0043186,2026-03-13 22:52:00,duplicate,True
RF0043187,T0043187,2026-01-23 04:46:00,customer_request,True
RF0043192,T0043192,2026-06-13 16:15:00,duplicate,True
RF0043197,T0043197,2026-03-23 14:00:00,other,True
RF0043218,T0043218,2026-07-21 19:04:00,other,True
RF0043220,T0043220,2026-02-12 17:15:00,other,True
RF0043224,T0043224,2026-05-01 13:24:00,duplicate,True
RF0043229,T0043229,2026-07-04 11:46:00,duplicate,True
RF0043234,T0043234,2026-05-26 23:22:00,other,True
RF0043239,T0043239,2026-02-24 01:37:00,duplicate,True
RF0043262,T0043262,2026-01-29 01:05:00,duplicate,True
RF0043277,T0043277,2026-03-03 19:09:00,customer_request,True
RF0043284,T0043284,2026-01-10 01:34:00,customer_request,True
RF0043287,T0043287,2026-06-13 01:31:00,customer_request,True
RF0043290,T0043290,2026-07-21 02:10:00,product_issue,True
RF0043295,T0043295,2026-06-12 11:00:00,other,True
RF0043296,T0043296,2026-01-18 01:14:00,other,True
RF0043305,T0043305,2026-02-19 07:51:00,product_issue,True
RF0043352,T0043352,2026-04-26 19:54:00,product_issue,True
RF0043364,T0043364,2026-07-02 15:25:00,customer_request,True
RF0043368,T0043368,2026-06-21 20:17:00,other,True
RF0043371,T0043371,2026-02-14 04:09:00,duplicate,True
RF0043375,T0043375,2026-05-11 17:23:00,product_issue,True
RF0043378,T0043378,2026-01-19 07:35:00,other,True
RF0043390,T0043390,2026-02-04 07:36:00,customer_request,True
RF0043391,T0043391,2026-01-06 17:01:00,other,True
RF0043404,T0043404,2026-06-26 06:55:00,duplicate,True
RF0043409,T0043409,2026-04-09 20:35:00,other,True
RF0043423,T0043423,2026-07-21 18:33:00,duplicate,True
RF0043426,T0043426,2026-05-21 03:35:00,other,True
RF0043430,T0043430,2026-03-29 08:28:00,other,True
RF0043434,T0043434,2026-02-23 22:16:00,product_issue,True
RF0043439,T0043439,2026-01-05 21:15:00,other,True
RF0043444,T0043444,2026-04-16 19:34:00,customer_request,True
RF0043459,T0043459,2026-03-27 20:47:00,duplicate,True
RF0043469,T0043469,2026-04-17 10:33:00,other,True
RF0043470,T0043470,2026-05-03 09:42:00,product_issue,True
RF0043492,T0043492,2026-03-10 06:12:00,product_issue,True
RF0043507,T0043507,2026-04-06 23:23:00,product_issue,True
RF0043513,T0043513,2026-02-03 15:04:00,customer_request,True
RF0043514,T0043514,2026-03-13 04:18:00,duplicate,True
RF0043518,T0043518,2026-03-17 22:42:00,customer_request,True
RF0043529,T0043529,2026-02-20 10:34:00,other,True
RF0043541,T0043541,2026-06-21 07:48:00,product_issue,True
RF0043570,T0043570,2026-04-21 18:41:00,product_issue,True
RF0043571,T0043571,2026-05-23 13:57:00,other,True
RF0043578,T0043578,2026-05-14 14:57:00,duplicate,True
RF0043581,T0043581,2026-02-07 14:51:00,customer_request,True
RF0043598,T0043598,2026-05-09 11:24:00,product_issue,True
RF0043634,T0043634,2026-02-14 00:28:00,product_issue,True
RF0043643,T0043643,2026-02-02 15:22:00,other,True
RF0043649,T0043649,2026-04-08 16:31:00,other,True
RF0043655,T0043655,2026-03-10 11:31:00,duplicate,True
RF0043665,T0043665,2026-04-02 02:22:00,customer_request,True
RF0043692,T0043692,2026-02-08 08:34:00,duplicate,True
RF0043693,T0043693,2026-02-21 01:24:00,customer_request,True
RF0043718,T0043718,2026-02-27 03:40:00,duplicate,True
RF0043744,T0043744,2026-04-30 23:17:00,duplicate,True
RF0043753,T0043753,2026-01-06 22:07:00,product_issue,True
RF0043759,T0043759,2026-02-28 08:52:00,customer_request,True
RF0043761,T0043761,2026-04-05 07:53:00,duplicate,True
RF0043768,T0043768,2026-05-19 03:44:00,other,True
RF0043770,T0043770,2026-06-19 01:25:00,customer_request,True
RF0043791,T0043791,2026-05-20 00:25:00,duplicate,True
RF0043796,T0043796,2026-07-24 13:57:00,customer_request,True
RF0043819,T0043819,2026-07-14 07:31:00,duplicate,True
RF0043821,T0043821,2026-04-08 08:26:00,customer_request,True
RF0043831,T0043831,2026-04-01 15:45:00,duplicate,True
RF0043846,T0043846,2026-05-21 15:26:00,duplicate,True
RF0043858,T0043858,2026-08-01 04:37:00,customer_request,True
RF0043862,T0043862,2026-05-25 22:24:00,other,True
RF0043863,T0043863,2026-07-11 14:25:00,duplicate,True
RF0043889,T0043889,2026-03-14 17:26:00,duplicate,True
RF0043919,T0043919,2026-02-23 04:04:00,customer_request,True
RF0043922,T0043922,2026-06-09 10:06:00,duplicate,True
RF0043933,T0043933,2026-04-15 17:06:00,customer_request,True
RF0043939,T0043939,2026-06-21 07:09:00,product_issue,True
RF0043940,T0043940,2026-05-13 21:51:00,product_issue,True
RF0043959,T0043959,2026-04-19 04:40:00,product_issue,True
RF0043962,T0043962,2026-06-18 00:43:00,duplicate,True
RF0043968,T0043968,2026-02-16 18:25:00,product_issue,True
RF0043991,T0043991,2026-03-28 13:41:00,duplicate,True
RF0044004,T0044004,2026-03-01 20:39:00,customer_request,True
RF0044018,T0044018,2026-05-17 00:56:00,other,True
RF0044022,T0044022,2026-04-15 07:50:00,customer_request,True
RF0044023,T0044023,2026-03-29 21:25:00,other,True
RF0044033,T0044033,2026-02-11 07:40:00,product_issue,True
RF0044051,T0044051,2026-03-08 15:55:00,customer_request,True
RF0044059,T0044059,2026-03-03 06:38:00,duplicate,True
RF0044086,T0044086,2026-07-04 18:56:00,duplicate,True
RF0044112,T0044112,2026-07-04 10:53:00,product_issue,True
RF0044125,T0044125,2026-03-14 09:42:00,customer_request,True
RF0044150,T0044150,2026-06-12 19:14:00,product_issue,True
RF0044173,T0044173,2026-02-21 08:48:00,other,True
RF0044178,T0044178,2026-06-17 13:46:00,product_issue,True
RF0044190,T0044190,2026-02-17 13:50:00,product_issue,True
RF0044204,T0044204,2026-05-24 23:20:00,customer_request,True
RF0044205,T0044205,2026-04-25 18:47:00,product_issue,True
RF0044218,T0044218,2026-01-15 13:24:00,duplicate,True
RF0044234,T0044234,2026-03-26 23:23:00,other,True
RF0044243,T0044243,2026-04-23 22:49:00,other,True
RF0044255,T0044255,2026-01-28 14:31:00,product_issue,True
RF0044256,T0044256,2026-05-24 04:48:00,other,True
RF0044284,T0044284,2026-02-20 20:03:00,duplicate,True
RF0044286,T0044286,2026-05-25 23:59:00,product_issue,True
RF0044292,T0044292,2026-07-17 11:39:00,other,True
RF0044294,T0044294,2026-04-25 13:23:00,duplicate,True
RF0044298,T0044298,2026-06-05 12:52:00,customer_request,True
RF0044301,T0044301,2026-05-02 06:28:00,customer_request,True
RF0044312,T0044312,2026-03-17 06:22:00,product_issue,True
